date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-09-16 20:00:00;75.0;12.9;28.01;2.52;21.82;99.9
2018-09-16 21:00:00;47.7;31.3;27.25;2.11;21.6;99.9
2018-09-16 22:00:00;41.5;29.5;27.53;1.04;20.68;99.9
2018-09-16 23:00:00;43.0;25.4;26.92;0.39;20.44;99.9
2018-09-17 00:00:00;52.7;17.2;27.49;0.32;20.2;99.9
2018-09-17 01:00:00;49.1;13.2;25.74;0.4;19.6;99.9
2018-09-17 02:00:00;47.8;10.1;25.75;-0.24;19.38;99.9
2018-09-17 03:00:00;42.6;11.1;26.44;-1.06;19.24;99.9
2018-09-17 04:00:00;33.9;14.2;25.45;-0.4;19.09;99.9
2018-09-17 05:00:00;28.7;19.9;24.67;1.5;18.6;99.9
2018-09-17 06:00:00;13.0;35.1;24.18;1.75;18.14;99.9
2018-09-17 07:00:00;6.6;38.8;24.8;1.0;20.02;99.9
2018-09-17 08:00:00;11.6;39.1;24.75;0.17;22.23;99.68
2018-09-17 09:00:00;33.8;30.9;28.59;-1.62;23.83;95.37
2018-09-17 10:00:00;71.2;14.6;31.14;-4.72;25.71;89.2
2018-09-17 11:00:00;85.5;9.9;33.62;-5.47;26.71;87.12
2018-09-17 12:00:00;95.2;8.5;34.75;-3.49;26.8;86.69
2018-09-17 13:00:00;114.2;4.8;34.74;-2.99;27.85;82.7
2018-09-17 14:00:00;116.2;8.5;36.56;-3.31;27.92;80.54
2018-09-17 15:00:00;130.8;6.2;38.49;-2.62;27.13;81.82
2018-09-17 16:00:00;134.8;4.5;37.06;-2.16;26.62;81.57
2018-09-17 17:00:00;129.7;3.4;34.99;-1.84;25.69;84.26
2018-09-17 18:00:00;113.6;3.9;32.49;-0.17;23.89;90.68
2018-09-17 19:00:00;97.9;5.6;31.54;-0.14;22.58;94.86
2018-09-17 20:00:00;91.7;7.8;29.79;-0.05;21.09;97.61
2018-09-17 21:00:00;75.3;12.0;29.86;0.37;20.68;99.9
2018-09-17 22:00:00;68.6;15.6;28.66;0.42;20.98;99.9
2018-09-17 23:00:00;66.4;13.6;25.14;1.11;20.98;99.9
2018-09-18 00:00:00;61.3;12.3;26.48;-0.89;20.44;99.9
2018-09-18 01:00:00;53.5;9.5;27.02;-1.17;20.33;99.9
2018-09-18 02:00:00;51.1;7.0;27.45;-1.97;20.52;99.9
2018-09-18 03:00:00;50.7;6.9;25.83;-0.99;20.4;99.9
2018-09-18 04:00:00;39.2;8.2;23.47;-1.07;19.93;99.9
2018-09-18 05:00:00;25.3;8.3;23.58;-0.45;19.73;99.9
2018-09-18 06:00:00;18.6;15.1;23.57;-0.25;19.77;99.9
2018-09-18 07:00:00;10.0;18.5;22.4;1.04;20.73;99.9
2018-09-18 08:00:00;6.6;35.8;23.47;2.19;21.67;99.9
2018-09-18 09:00:00;20.6;39.0;26.15;0.51;22.48;99.9
2018-09-18 10:00:00;34.1;31.8;27.85;-2.35;23.86;98.16
2018-09-18 11:00:00;60.1;16.8;30.26;-3.45;24.21;97.17
2018-09-18 12:00:00;81.7;8.2;31.57;-2.77;25.61;90.14
2018-09-18 13:00:00;93.5;8.0;32.39;-7.19;28.92;77.67
2018-09-18 14:00:00;108.7;5.9;33.76;-5.22;29.46;75.11
2018-09-18 15:00:00;118.5;6.1;33.94;-3.55;28.79;76.1
2018-09-18 16:00:00;113.1;9.1;35.21;-2.38;27.09;81.38
2018-09-18 17:00:00;121.6;4.3;35.27;-1.79;25.82;85.9
2018-09-18 18:00:00;115.7;4.2;30.23;0.4;23.4;94.34
2018-09-18 19:00:00;98.3;5.8;27.47;3.11;21.96;99.77
2018-09-18 20:00:00;36.9;35.0;25.26;1.51;21.08;99.9
2018-09-18 21:00:00;25.0;33.2;27.42;0.24;20.96;99.9
2018-09-18 22:00:00;36.9;21.6;26.27;0.19;20.63;99.9
2018-09-18 23:00:00;44.7;15.2;25.97;1.04;19.83;99.9
2018-09-19 00:00:00;28.9;22.7;25.39;0.16;19.97;99.9
2018-09-19 01:00:00;40.8;10.9;26.89;-1.06;19.38;99.9
2018-09-19 02:00:00;31.7;11.7;23.87;-0.78;18.33;99.9
2018-09-19 03:00:00;30.3;6.2;22.35;0.13;17.93;99.9
2018-09-19 04:00:00;18.6;13.7;23.76;0.51;18.13;99.9
2018-09-19 05:00:00;12.8;21.7;23.56;1.09;18.06;99.9
2018-09-19 06:00:00;3.7;34.2;22.11;1.11;18.17;99.9
2018-09-19 07:00:00;1.2;39.2;22.05;1.04;19.51;99.9
2018-09-19 08:00:00;3.8;36.9;24.64;-1.01;21.82;98.64
2018-09-19 09:00:00;17.9;32.7;26.05;-1.43;24.04;92.01
2018-09-19 10:00:00;33.8;29.2;29.1;-2.78;25.63;87.14
2018-09-19 11:00:00;64.3;21.3;30.58;-4.43;27.25;82.03
2018-09-19 12:00:00;96.6;8.2;31.87;-4.88;28.08;80.04
2018-09-19 13:00:00;104.7;9.1;34.81;-4.28;28.23;78.88
2018-09-19 14:00:00;115.9;8.3;34.11;-3.93;29.2;75.79
2018-09-19 15:00:00;126.8;8.1;35.84;-2.76;28.91;75.87
2018-09-19 16:00:00;136.6;6.5;37.33;-1.91;27.62;79.39
2018-09-19 17:00:00;138.2;5.8;34.42;2.15;26.29;84.61
2018-09-19 18:00:00;115.3;18.7;33.0;0.18;23.62;94.53
2018-09-19 19:00:00;103.4;10.2;30.92;2.33;21.87;99.74
2018-09-19 20:00:00;75.2;22.9;26.9;6.44;21.63;99.9
2018-09-19 21:00:00;31.0;61.0;27.67;3.58;21.08;99.9
2018-09-19 22:00:00;35.8;47.6;27.0;1.25;20.83;99.9
2018-09-19 23:00:00;53.0;22.5;28.34;0.1;20.57;99.9
2018-09-20 00:00:00;54.1;17.8;28.03;-1.1;20.24;99.9
2018-09-20 01:00:00;48.2;15.3;26.07;-0.39;19.89;99.9
2018-09-20 02:00:00;40.1;13.9;26.59;-0.82;19.65;99.9
2018-09-20 03:00:00;39.2;12.0;25.03;-0.68;19.37;99.9
2018-09-20 04:00:00;37.9;11.3;24.55;0.61;18.98;99.9
2018-09-20 05:00:00;20.2;25.9;23.33;1.79;18.73;99.9
2018-09-20 06:00:00;4.1;42.0;23.74;2.27;19.1;99.9
2018-09-20 07:00:00;6.2;43.8;23.82;1.22;20.53;99.71
2018-09-20 08:00:00;11.8;40.8;25.22;0.52;22.83;95.44
2018-09-20 09:00:00;28.9;36.6;28.96;-2.5;25.11;85.74
2018-09-20 10:00:00;60.8;20.4;33.43;-5.63;26.99;81.08
2018-09-20 11:00:00;95.2;11.7;33.59;-5.76;28.86;76.41
2018-09-20 12:00:00;113.5;10.9;34.64;-5.03;30.22;72.81
2018-09-20 13:00:00;124.5;9.9;36.97;-5.98;30.72;69.62
2018-09-20 14:00:00;136.9;9.1;38.25;-4.44;30.15;69.24
2018-09-20 15:00:00;143.1;6.8;40.24;-3.06;29.57;69.91
2018-09-20 16:00:00;150.8;5.8;40.06;-0.72;28.18;75.04
2018-09-20 17:00:00;150.7;6.2;36.54;0.08;26.74;81.06
2018-09-20 18:00:00;132.2;6.9;33.58;1.65;24.12;90.45
2018-09-20 19:00:00;108.0;10.3;31.45;1.95;22.38;97.87
2018-09-20 20:00:00;77.6;23.3;26.81;5.23;22.15;99.79
2018-09-20 21:00:00;29.6;63.8;28.48;2.03;21.59;99.9
2018-09-20 22:00:00;53.0;38.3;28.11;1.09;21.17;99.9
2018-09-20 23:00:00;65.2;23.4;27.09;0.44;20.48;99.9
2018-09-21 00:00:00;56.6;20.4;28.04;-0.79;20.07;99.9
2018-09-21 01:00:00;54.1;17.4;27.64;-0.79;19.81;99.9
2018-09-21 02:00:00;55.1;13.0;29.6;-1.36;19.61;99.9
2018-09-21 03:00:00;61.3;8.4;26.4;-0.49;19.22;99.9
2018-09-21 04:00:00;51.8;13.9;26.54;-0.44;18.92;99.9
2018-09-21 05:00:00;48.4;16.3;22.6;3.0;18.41;99.9
2018-09-21 06:00:00;13.1;45.0;24.39;2.99;18.89;99.9
2018-09-21 07:00:00;5.4;57.9;24.5;3.5;20.4;99.5
2018-09-21 08:00:00;10.2;55.4;26.52;-0.12;22.79;94.0
2018-09-21 09:00:00;38.7;39.8;28.41;-0.66;24.83;87.26
2018-09-21 10:00:00;59.0;34.1;33.37;-4.3;27.11;78.69
2018-09-21 11:00:00;94.9;21.7;34.94;-4.87;28.7;76.59
2018-09-21 12:00:00;122.3;13.8;38.01;-3.59;28.89;76.41
2018-09-21 13:00:00;136.8;15.7;38.74;-3.61;29.38;71.83
2018-09-21 14:00:00;147.6;11.1;37.22;-4.21;30.14;66.28
2018-09-21 15:00:00;147.0;10.5;39.88;-1.94;29.04;68.03
2018-09-21 16:00:00;156.5;11.3;40.97;-0.37;27.78;72.18
2018-09-21 17:00:00;156.2;14.6;35.19;1.14;26.11;79.53
2018-09-21 18:00:00;129.5;15.6;33.72;1.19;24.38;85.56
2018-09-21 19:00:00;99.2;23.7;29.46;3.67;23.27;90.85
2018-09-21 20:00:00;69.4;37.4;29.04;4.83;23.19;93.29
2018-09-21 21:00:00;50.6;54.1;29.14;2.89;21.95;97.91
2018-09-21 22:00:00;59.7;33.9;30.04;1.85;21.76;97.2
2018-09-21 23:00:00;66.7;32.1;28.79;0.94;21.78;97.23
2018-09-22 00:00:00;62.8;29.3;29.21;0.01;21.19;98.6
2018-09-22 01:00:00;58.8;25.0;29.08;0.29;20.59;99.86
2018-09-22 02:00:00;60.6;21.5;26.87;0.32;19.96;99.9
2018-09-22 03:00:00;56.1;18.6;28.86;-1.55;19.73;99.9
2018-09-22 04:00:00;59.9;13.8;27.2;-0.72;19.41;99.9
2018-09-22 05:00:00;55.5;15.0;26.38;1.1;19.18;99.9
2018-09-22 06:00:00;41.7;25.6;25.72;1.18;19.25;99.9
2018-09-22 07:00:00;39.0;30.0;25.22;1.0;20.36;99.55
2018-09-22 08:00:00;28.3;36.4;25.94;-0.25;22.5;94.68
2018-09-22 09:00:00;36.0;42.2;29.87;-2.54;25.12;86.83
2018-09-22 10:00:00;79.2;26.9;32.52;-2.92;26.04;86.92
2018-09-22 11:00:00;103.1;9.9;33.09;-2.17;27.1;84.55
2018-09-22 12:00:00;107.8;15.2;35.94;-3.27;28.18;81.14
2018-09-22 13:00:00;123.8;10.0;35.83;-4.09;28.42;79.24
2018-09-22 14:00:00;134.8;5.1;36.31;-3.93;28.81;76.89
2018-09-22 15:00:00;140.2;4.1;37.02;-2.37;28.47;76.79
2018-09-22 16:00:00;140.6;3.8;35.03;-1.87;27.31;82.05
2018-09-22 17:00:00;129.6;3.3;34.05;0.5;26.01;88.76
2018-09-22 18:00:00;113.3;5.4;32.1;0.69;24.23;95.23
2018-09-22 19:00:00;93.8;8.0;29.07;2.04;22.67;99.79
2018-09-22 20:00:00;71.1;18.7;27.21;3.12;22.57;99.9
2018-09-22 21:00:00;38.6;42.2;26.5;3.19;22.2;99.9
2018-09-22 22:00:00;42.6;37.3;26.05;1.08;21.64;99.9
2018-09-22 23:00:00;42.0;25.2;26.59;-0.18;20.73;99.9
2018-09-23 00:00:00;52.8;9.6;26.03;-0.94;19.82;99.9
2018-09-23 01:00:00;44.3;10.3;26.95;-0.45;19.09;99.9
2018-09-23 02:00:00;44.7;5.3;26.23;-1.46;18.3;99.9
2018-09-23 03:00:00;33.7;3.6;24.45;-1.14;17.36;99.9
2018-09-23 04:00:00;30.6;5.4;24.34;-1.29;16.74;99.9
2018-09-23 05:00:00;28.0;5.4;25.54;-1.79;16.27;99.9
2018-09-23 06:00:00;35.1;5.3;24.65;-1.48;16.39;99.9
2018-09-23 07:00:00;28.3;7.1;24.7;-2.57;18.4;99.9
2018-09-23 08:00:00;31.4;7.2;27.37;-4.06;20.33;99.83
2018-09-23 09:00:00;49.9;5.9;28.25;-3.61;21.96;97.65
2018-09-23 10:00:00;63.5;4.1;28.65;-4.91;24.5;90.87
2018-09-23 11:00:00;69.1;5.1;29.5;-5.27;26.1;85.64
2018-09-23 12:00:00;82.6;4.8;31.85;-6.95;28.49;76.87
2018-09-23 13:00:00;100.9;4.1;33.19;-6.31;29.19;75.54
2018-09-23 14:00:00;110.9;3.7;35.41;-5.28;28.51;76.44
2018-09-23 15:00:00;120.3;3.1;35.68;-2.68;28.09;76.57
2018-09-23 16:00:00;128.4;2.7;36.47;-1.65;27.11;78.53
2018-09-23 17:00:00;133.2;2.8;34.92;-0.89;26.11;82.55
2018-09-23 18:00:00;124.5;2.8;31.67;-0.04;23.67;91.62
2018-09-23 19:00:00;93.3;5.8;31.86;-0.04;23.07;93.64
2018-09-23 20:00:00;83.1;14.7;30.42;0.09;23.21;95.1
2018-09-23 21:00:00;81.2;9.7;30.15;-0.39;22.65;97.63
2018-09-23 22:00:00;70.6;13.8;30.67;-1.05;21.79;99.71
2018-09-23 23:00:00;70.3;9.3;30.38;-1.15;22.3;97.41
2018-09-24 00:00:00;80.1;5.5;31.96;-2.15;21.86;98.93
2018-09-24 01:00:00;83.7;2.6;31.23;-1.23;21.4;99.9
2018-09-24 02:00:00;78.8;3.0;30.37;-1.42;20.8;99.9
2018-09-24 03:00:00;75.4;3.7;29.72;-0.17;19.91;99.9
2018-09-24 04:00:00;67.5;4.9;30.06;-0.37;19.88;99.9
2018-09-24 05:00:00;64.5;8.7;26.51;0.86;19.01;99.9
2018-09-24 06:00:00;24.0;31.6;22.54;2.18;19.5;93.96
2018-09-24 07:00:00;6.5;47.0;25.74;-4.85;22.29;60.01
2018-09-24 08:00:00;51.8;28.4;27.78;-4.9;23.82;50.17
2018-09-24 09:00:00;62.7;22.1;29.92;-6.62;25.64;44.9
2018-09-24 10:00:00;74.7;10.5;29.95;-6.47;27.69;41.53
2018-09-24 11:00:00;81.7;6.1;32.0;-6.8;29.58;37.93
2018-09-24 12:00:00;89.5;3.5;32.21;-8.08;30.85;32.84
2018-09-24 13:00:00;98.7;1.3;33.57;-6.26;30.25;37.32
2018-09-24 14:00:00;106.6;2.5;32.23;-2.4;27.96;49.91
2018-09-24 15:00:00;97.6;3.6;32.65;0.86;24.95;65.49
2018-09-24 16:00:00;97.6;3.3;31.74;1.54;22.64;75.31
2018-09-24 17:00:00;86.0;2.7;32.1;-0.45;21.37;77.37
2018-09-24 18:00:00;78.0;3.0;28.96;0.4;19.9;82.29
2018-09-24 19:00:00;69.9;2.6;29.22;-0.64;18.35;86.62
2018-09-24 20:00:00;60.5;2.5;26.44;0.73;17.56;90.74
2018-09-24 21:00:00;52.7;3.6;24.89;0.26;17.31;92.0
2018-09-24 22:00:00;49.1;4.2;27.58;-1.68;17.59;84.39
2018-09-24 23:00:00;56.4;5.0;27.82;-1.11;17.0;84.69
2018-09-25 00:00:00;57.0;4.7;26.72;-1.16;17.06;83.59
2018-09-25 01:00:00;58.6;2.9;26.15;-2.13;16.13;84.62
2018-09-25 02:00:00;55.2;3.2;26.06;-1.49;14.77;89.64
2018-09-25 03:00:00;47.0;5.3;27.45;-1.76;15.19;86.74
2018-09-25 04:00:00;48.2;4.8;26.68;-2.66;15.15;84.25
2018-09-25 05:00:00;51.2;4.3;26.55;-1.03;14.03;86.94
2018-09-25 06:00:00;43.9;9.5;26.09;-0.33;14.02;85.14
2018-09-25 07:00:00;30.4;22.3;26.14;-0.54;15.41;78.52
2018-09-25 08:00:00;31.7;24.3;27.13;-2.28;16.59;71.38
2018-09-25 09:00:00;43.0;17.8;26.68;-2.94;17.82;65.47
