,date,,,,,,Temp,Hum
17032,2019-03-01T16:30:32,19173.7793333,27016.6903333,35135.921,38027.1216667,314.695666667,14,24
17032,2019-03-01T17:00:33,25407.55,33288.117,55643.527,64567.5296667,311.935,13.3666666667,24
17032,2019-03-01T17:30:35,15302.5653333,25352.485,28631.8653333,29912.6883333,304.752333333,12.5333333333,24.4666666667
17032,2019-03-01T18:00:36,14295.5763333,36694.8673333,31051.1763333,29359.912,300.824666667,12,25
17032,2019-03-01T18:30:38,4030.923,9126.2,6024.66666667,6117.057,300.700666667,11.4333333333,25
17032,2019-03-01T19:00:39,2604.94166667,4945.69566667,3614.83033333,3731.01666667,304.751,12,25
17032,2019-03-01T19:30:41,1217.05366667,2113.874,1460.53333333,1533.51833333,304.217666667,11.5666666667,25
17032,2019-03-01T20:00:42,639.491333333,877.31,687.649,737.124333333,298.630666667,11,25
17032,2019-03-01T20:30:44,410.659,536.926666667,425.854,450.290666667,297.993,10.5,25.6333333333
17032,2019-03-01T21:00:45,198.983666667,239.856666667,205.769666667,211.871666667,301.467333333,10,34.8
17032,2019-03-01T21:30:47,157.549333333,195.986666667,166.781,169.310666667,295.671666667,10.0333333333,36.4
17032,2019-03-01T22:00:49,221.246,290.847666667,233.773666667,236.997666667,298.329666667,10.9333333333,26.9
17032,2019-03-01T22:30:50,800.426666667,1164.81933333,897.734,922.469333333,300.711333333,11,25
17032,2019-03-01T23:00:52,1264.062,1871.81866667,1544.819,1594.62266667,301.994333333,11.3666666667,25
17032,2019-03-01T23:30:53,7340.48966667,8596.961,10039.5043333,11200.2766667,301.905,12,25
17032,2019-03-02T00:00:54,5987.48366667,7903.699,7861.33666667,8500.97833333,303.924333333,12,25
17032,2019-03-02T00:30:56,4435.90166667,6872.29433333,5360.42833333,5733.59233333,301.468,11.2333333333,25
17032,2019-03-02T01:00:58,9525.03333333,14858.8706667,12540.473,13683.1646667,299.073333333,11,25
17032,2019-03-02T01:12:17,12090.48,15900,15107.92,17555.17,304.42,11,25
17032,2019-03-02T01:30:42,11462.4636842,15897.5615789,14661.2052632,16161.6789474,301.262631579,11.3684210526,25
17032,2019-03-02T02:00:44,18427.5986667,28823.214,25013.704,29554.9263333,307.988333333,11,25
17032,2019-03-02T02:30:45,28124.7573333,37291.2786667,35128.8206667,46286.131,303.276,11,25
17032,2019-03-02T03:00:47,31008.5913333,37063.2736667,46540.2593333,58314.9416667,301.714333333,11.4333333333,25
17032,2019-03-02T03:30:48,48704.2963333,58085.5793333,66124.7516667,-1,298.643666667,11,25
17032,2019-03-02T04:00:50,7974.024,15360.1223333,11394.375,10947.9536667,298.697333333,11,25
17032,2019-03-02T04:30:51,5392.55,9455.77833333,7718.49366667,7615.33366667,302.131,11,25
17032,2019-03-02T05:00:53,1453.99833333,2698.95166667,2052.47333333,1901.38766667,303.45,11,25
17032,2019-03-02T05:30:54,4501.70666667,7985.33466667,6117.63233333,6335.09766667,301.015333333,11,25
17032,2019-03-02T06:00:56,3391.01233333,8510.67266667,5294.30433333,4734.00833333,296.719,10.5,25.5
17032,2019-03-02T06:30:57,1589.495,4000.308,2333.869,2066.35433333,293.775,10,26
17032,2019-03-02T07:00:59,475.225333333,823.346333333,567.954666667,538.744333333,290.221333333,9.56666666667,26
17032,2019-03-02T07:30:00,343.496206897,529.625172414,389.782413793,379.69137931,300.437931034,10.5862068966,25.4827586207
17032,2019-03-02T08:00:02,971.210333333,1772.455,1252.27733333,1195.163,309.913333333,12.5333333333,24.4666666667
17032,2019-03-02T08:30:03,2069.57633333,3796.01,2861.35633333,2702.007,314.923666667,14.1,23.8333333333
17032,2019-03-02T09:00:05,2857.799,4892.85833333,4394.76,4155.762,317.354666667,13.5333333333,23.8333333333
17032,2019-03-02T09:30:06,2469.432,2575.96333333,2891.96966667,3797.594,342.847,16.5666666667,22.5
17032,2019-03-02T10:00:08,4733.242,3956.40566667,3731.49433333,7040.89633333,363.967333333,24.1666666667,28.2333333333
17032,2019-03-02T10:30:09,6463.804,6210.75466667,4906.78466667,9405.49833333,364.102666667,21.0666666667,24
17032,2019-03-02T11:00:11,8380.73133333,8064.23966667,6696.881,10032.826,373.565333333,20.5,22.5
17032,2019-03-02T11:30:12,7272.11033333,10118.018,11441.3636667,10728.2246667,385.154,20,22.2666666667
17032,2019-03-02T12:00:14,4647.41633333,4140.99966667,6342.10966667,7138.85766667,388.328666667,20.1333333333,21.8666666667
17032,2019-03-02T12:30:15,3909.1,4494.541,5096.72666667,5732.276,378.174333333,19.0666666667,21.6666666667
17032,2019-03-02T13:00:17,9724.93266667,12003.541,16614.7366667,15418.488,363.412,18.6,21.4333333333
17032,2019-03-02T13:30:18,23792.468,28732.7253333,69484.984,47720.7553333,361.772333333,18.3333333333,22.1
17032,2019-03-02T14:00:20,140343.11,-1,-1,-1,338.463666667,15.9,22.9
17032,2019-03-02T14:30:21,181799.371667,-1,-1,-1,318.611333333,14.7666666667,23.2333333333
17032,2019-03-02T15:00:23,-1,-1,-1,-1,312.175,14.1333333333,23.8666666667
17032,2019-03-02T15:30:24,-1,-1,-1,-1,310.397,14.0333333333,23.9666666667
17032,2019-03-02T16:00:26,-1,-1,-1,-1,309.981333333,14,24
17032,2019-03-02T16:30:27,-1,-1,-1,-1,308.267,13.3666666667,24
17032,2019-03-02T17:00:29,-1,-1,-1,-1,309.28,13,24
17032,2019-03-02T17:30:30,-1,-1,-1,-1,303.301333333,12.4333333333,24.5666666667
17032,2019-03-02T18:00:32,235462.727,-1,-1,-1,300.812,11.6,25
17032,2019-03-02T18:30:33,32061.419,-1,-1,-1,303.505666667,11,25
17032,2019-03-02T19:00:35,4919.26033333,14769.4523333,8078.37466667,7423.662,297.505333333,11,25
17032,2019-03-02T19:30:36,1001.31666667,2147.94166667,1295.764,1221.947,301.062666667,10.8666666667,25.1333333333
17032,2019-03-02T20:00:38,1251.98733333,2666.527,1570.832,1565.69366667,295.326666667,10.4333333333,25.5666666667
17032,2019-03-02T20:30:39,721.697,1257.367,844.346,847.746333333,294.62,10.5666666667,25.4333333333
17032,2019-03-02T21:00:41,790.969666667,1371.24933333,924.712,935.653,295.02,11,25
17032,2019-03-02T21:30:43,19892.7663333,42709.3393333,38954.6856667,54281.557,300.986666667,11.7333333333,25
17032,2019-03-02T22:00:44,21387.7443333,52729.8703333,42512.795,-1,299.988,11,25
17032,2019-03-02T22:30:46,1709.88466667,3924.51966667,2228.15,2160.474,297.758666667,11,25
17032,2019-03-02T23:00:47,3187.02166667,6855.00833333,4402.913,4340.85133333,301.010666667,10.2,25.8
17032,2019-03-02T23:30:49,4557.792,9355.89033333,6558.612,6379.51566667,293.321333333,10,26
17032,2019-03-03T00:00:50,2550.93666667,5632.527,3662.551,3527.27333333,295.409,10.2,25.8
17032,2019-03-03T00:30:52,839.46,1678.96066667,1063.358,1020.36166667,297.292333333,10.1666666667,25.8333333333
17032,2019-03-03T01:00:53,675.722666667,1210.88166667,805.441333333,790.75,296.083333333,10,30.7
17032,2019-03-03T01:15:49,900.65,1782.35,1119.05,1061,296.08,9,37
17032,2019-03-03T01:30:50,921.512,1878.65933333,1175.366,1124.72666667,287.100666667,9,37.7333333333
17032,2019-03-03T02:00:52,1220.712,2551.45933333,1631.334,1532.78133333,287.95,9,36.8666666667
17032,2019-03-03T02:30:53,1161.626,2226.124,1501.332,1433.72766667,290.257333333,9,31.7333333333
17032,2019-03-03T03:00:55,2450.791,4843.65566667,3287.11966667,3218.64666667,291.510333333,8.46666666667,28.2666666667
17032,2019-03-03T03:30:56,1778.11533333,4045.231,2513.287,2286.249,285.738333333,8.53333333333,26.4666666667
17032,2019-03-03T04:00:58,2450.246,5631.758,3431.29033333,3184.07533333,285.72,8.83333333333,26.1666666667
17032,2019-03-03T04:30:59,964.577,2018.075,1253.17066667,1165.55233333,286.062333333,8,27
17032,2019-03-03T05:00:01,643.566551724,1149.45344828,784.174827586,759.719655172,284.504137931,8,27.7586206897
17032,2019-03-03T05:30:02,549.893333333,917.517333333,653.67,643.583333333,283.947,8,36.9666666667
17032,2019-03-03T06:00:04,1377.28333333,2981.719,1906.41233333,1798.022,283.703666667,8,36.9333333333
17032,2019-03-03T06:30:05,1920.33866667,3844.852,2620.679,2502.23633333,284.849333333,8,30.6666666667
17032,2019-03-03T07:00:07,2308.50033333,5201.08933333,3463.79633333,3030.699,286.572333333,9.4,26
17032,2019-03-03T07:30:08,419.37,707.788,514.908333333,478.294,299.924333333,11.2,25.0666666667
17032,2019-03-03T08:00:10,211.479,290.840666667,235.857666667,231.358333333,313.369333333,13.5,24.0666666667
17032,2019-03-03T08:30:11,288.136333333,429.254,340.451333333,331.851333333,327.207666667,15.2,23.1333333333
17032,2019-03-03T09:00:13,327.329,415.980666667,465.974,460.970666667,349.375333333,17.6333333333,21.9
17032,2019-03-03T09:30:14,1383.30566667,1193.97033333,1531.97533333,2026.06133333,373.594,20.6,21.6
17032,2019-03-03T10:00:16,499.048333333,547.789,471.977,613.17,379.320333333,26.5,28.4666666667
17032,2019-03-03T10:30:17,377.402,419.773,372.740333333,449.703333333,378.777666667,24.4666666667,29.1666666667
17032,2019-03-03T11:00:19,629.654,724.228,637.264,690.016,380.871666667,23,26.6666666667
17032,2019-03-03T11:30:21,809.379333333,1067.657,981.308333333,975.073,376.500666667,21.2,23.5
17032,2019-03-03T12:00:22,1958.16466667,2163.99466667,2438.62533333,2602.39233333,369.875333333,19.9,22.9333333333
17032,2019-03-03T12:30:23,7112.07233333,7220.22766667,9656.51033333,10959.342,377.865,20.3,21.4666666667
17032,2019-03-03T13:00:25,17229.6453333,14389.0166667,30075.269,30216.8453333,384.1,20.2,21.0333333333
17032,2019-03-03T13:30:26,27257.888,34914.037,67178.3866667,64774.8796667,374.641666667,20.6,22.8
17032,2019-03-03T14:00:28,43196.419,95345.441,109508.176,127245.950667,355.427666667,18.7,22.1333333333
17032,2019-03-03T14:30:29,32149.3696667,73313.5953333,79677.1093333,79903.284,343.638333333,18.4,22.8
17032,2019-03-03T15:00:31,33678.3606667,88975.311,85183.8253333,83025.803,339.349666667,18.1,22.3
17032,2019-03-03T15:30:33,60395.9216667,-1,-1,-1,336.463666667,17.7333333333,23.3
17032,2019-03-03T16:00:34,61971.116,-1,-1,-1,328.523666667,17,22
17032,2019-03-03T16:30:36,57838.8936667,-1,-1,-1,320.491333333,16.0333333333,22.9666666667
17032,2019-03-03T17:00:37,33095.819,108601.178667,88835.0783333,84375.8586667,317.007666667,15.2666666667,23
17032,2019-03-03T17:30:39,13771.328,35199.9706667,26299.425,25922.055,312.637666667,14.3,23.7
17032,2019-03-03T18:00:40,3725.86866667,8809.58733333,5087.045,5205.51366667,312.313666667,13.2666666667,24
17032,2019-03-03T18:30:42,2600.126,6134.13433333,3521.30433333,3554.62833333,302.268333333,13,24
17032,2019-03-03T19:00:43,2172.52366667,4880.47266667,2847.26333333,2881.604,304.686,13,24
17032,2019-03-03T19:30:45,4840.09033333,11419.366,7159.61266667,7620.07,306.107666667,13.0333333333,24
17032,2019-03-03T20:00:46,1696.17666667,3744.02033333,2393.933,2261.75166667,301.516666667,12.9333333333,24.1333333333
17032,2019-03-03T20:30:48,2538.063,5654.10933333,3564.111,3509.29533333,301.102333333,12.2,24.8
17032,2019-03-03T21:00:49,4608.57,9817.402,6704.18366667,6708.273,302.098666667,11.8,25
17032,2019-03-03T21:30:51,1241.62433333,2469.00966667,1580.734,1572.24833333,297.29,11.4333333333,25
17032,2019-03-03T22:00:52,1013.216,1910.30766667,1273.612,1296.52966667,303.022,11,25
17032,2019-03-03T22:30:54,12154.8793333,21948.999,17627.5283333,19870.3986667,302.096,11,25
17032,2019-03-03T23:00:55,26751.7643333,40590.5576667,41360.8736667,66545.5643333,298.955666667,11,25
17032,2019-03-03T23:30:57,4692.88,8831.41333333,6063.95,6482.583,299.293666667,11,25
17032,2019-03-04T00:00:58,2888.98466667,5539.94333333,3614.90166667,3793.67966667,295.560666667,11,25
17032,2019-03-04T00:30:00,1274.68896552,2344.15206897,1482.55758621,1532.0237931,295.807586207,10.2413793103,25.7586206897
17032,2019-03-04T01:00:01,730.983666667,1299.56833333,851.163,856.424,297.673333333,10,26
17032,2019-03-04T01:12:41,429.29,642.03,467,484.7,278.79,10,26
17032,2019-03-04T01:30:03,395.339444444,586.85,432.505555556,434.682777778,298.427222222,10,26
17032,2019-03-04T02:00:05,276.468,377.669,296.416333333,299.651,296.655,9.56666666667,26
17032,2019-03-04T02:30:06,158.564666667,195.333333333,165.797,168.359,298.38,9.26666666667,26
17032,2019-03-04T03:00:07,133.134,162.463666667,139.857666667,142.346,293.872,9.93333333333,26
17032,2019-03-04T03:30:09,4671.79666667,7043.27866667,7141.20733333,8061.12033333,296.234666667,11.6666666667,25
17032,2019-03-04T04:00:11,72191.1726667,79599.078,297559.259667,-1,313.878,16.3333333333,22.5
17032,2019-03-04T04:30:12,80114.1796667,88092.863,-1,-1,324.511,16.8666666667,22.1333333333
17032,2019-03-04T05:00:14,83075.2396667,83624.349,-1,-1,320.692333333,16.2666666667,22.6
17032,2019-03-04T05:30:15,26954.1823333,31535.877,37631.4406667,41786.408,314.575333333,14.6666666667,23.3333333333
17032,2019-03-04T06:00:17,23731.1253333,32118.1103333,38118.9726667,39481.4456667,314.550666667,14.9,23.1666666667
17032,2019-03-04T06:30:18,11276.508,15899.041,16858.8583333,17186.5793333,314.771333333,15.3666666667,23
17032,2019-03-04T07:00:20,1504.18866667,2625.26766667,1896.31666667,1811,314.342333333,15,23
17032,2019-03-04T07:30:21,1252.48966667,2292.61266667,1564.73866667,1496.605,318.714666667,15.5,23
17032,2019-03-04T08:00:23,837.388666667,1381.70033333,993.440666667,976.590666667,322.476333333,16,23
17032,2019-03-04T08:30:24,655.079666667,1007.646,746.730333333,748.948333333,327.076333333,16.3,22.7
17032,2019-03-04T09:00:26,559.884666667,810.113666667,689.451,681.231666667,344.159333333,18.9,21.2
17032,2019-03-04T09:30:27,411.827333333,466.475333333,444.717666667,477.189333333,382.448666667,22.6333333333,23.1
17032,2019-03-04T10:00:29,1155.444,1354.98966667,1147.67266667,1430.44033333,368.136,23.0333333333,24
17032,2019-03-04T10:30:30,2058.71433333,1772.50066667,1720.667,2747.38866667,390.640666667,27.9666666667,28
17032,2019-03-04T11:00:32,2822.507,2478.91,2310.68,3065.84366667,413.675666667,27.3,27.9666666667
17032,2019-03-04T11:30:33,1919.51066667,2128.489,2350.13366667,2470.02566667,428.437,27.8666666667,27.8333333333
17032,2019-03-04T12:00:35,1737.48533333,1483.16766667,1920.27166667,2317.347,431.23,28.2333333333,27.7333333333
17032,2019-03-04T12:30:36,1769.83333333,1606.03233333,1753.63733333,2255.745,443.991666667,28.4,27.6666666667
17032,2019-03-04T13:00:38,3568.73766667,3597.51966667,4525.24366667,4582.021,429.121666667,27.0333333333,28.3
17032,2019-03-04T13:30:39,3674.147,3983.794,4715.11666667,4549.67066667,399.905666667,26.9,28.3
17032,2019-03-04T14:00:41,5546.746,6954.275,6871.765,6930.80766667,394.442,25.5,28.8333333333
17032,2019-03-04T14:30:42,5823.92666667,7992.377,7128.477,7061.828,369.284,24.9333333333,29.0666666667
17032,2019-03-04T15:00:44,5499.25566667,7939.477,6702.35633333,6728.18866667,368.309666667,24.4333333333,29.5666666667
17032,2019-03-04T15:30:45,5509.81333333,10767.5493333,7430.96966667,7183.69266667,344.494666667,19.3333333333,28.0666666667
17032,2019-03-04T16:00:47,11825.7936667,22396.1763333,19581.0253333,18693.8346667,315.356666667,14.4333333333,25.2
17032,2019-03-04T16:30:48,30168.703,61230.5043333,58611.0233333,64727.1856667,310.920666667,13.5,25.4666666667
17032,2019-03-04T17:00:50,41903.8426667,146219.388333,-1,-1,305.605333333,13,24.4666666667
17032,2019-03-04T17:30:51,-1,-1,-1,-1,301.298333333,12.1,24.9
17032,2019-03-04T18:00:53,-1,-1,-1,-1,301.065333333,12,25
17032,2019-03-04T18:30:54,-1,-1,-1,-1,300.783333333,12,25
17032,2019-03-04T19:00:56,-1,-1,-1,-1,297.305666667,12,25
17032,2019-03-04T19:30:57,-1,-1,-1,-1,302.284666667,12,25
17032,2019-03-04T20:00:59,-1,-1,-1,-1,304.45,12,25
17032,2019-03-04T20:30:00,-1,-1,-1,-1,298.077241379,12,25
17032,2019-03-04T21:00:02,-1,-1,-1,-1,298.917,12,25
17032,2019-03-04T21:30:03,-1,-1,-1,-1,295.750333333,12,25
17032,2019-03-04T22:00:05,79111.7856667,-1,-1,-1,300.845666667,11.9333333333,25
17032,2019-03-04T22:30:06,61537.106,-1,-1,-1,298.962666667,11.3333333333,25
17032,2019-03-04T23:00:08,104158.848333,-1,-1,-1,297.437666667,11.5333333333,25
17032,2019-03-04T23:30:10,-1,-1,-1,-1,297.876666667,11.4,25
17032,2019-03-05T00:00:11,-1,-1,-1,-1,299.306333333,11.0333333333,25
17032,2019-03-05T00:30:13,217211.564,-1,-1,-1,300.991333333,11,25
17032,2019-03-05T01:00:14,-1,-1,-1,-1,296.794333333,11,25
17032,2019-03-05T01:15:50,-1,-1,-1,-1,302.41,11,25
17032,2019-03-05T01:30:50,-1,-1,-1,-1,297.305333333,11,25
17032,2019-03-05T02:00:52,-1,-1,-1,-1,299.876,11,25
17032,2019-03-05T02:30:53,-1,-1,-1,-1,296.031,11,25
17032,2019-03-05T03:00:55,-1,-1,-1,-1,293.202666667,10.7,25.3
17032,2019-03-05T03:30:56,-1,-1,-1,-1,294.806,10.3,25.7
17032,2019-03-05T04:00:58,-1,-1,-1,-1,293.904,10.2666666667,25.7333333333
17032,2019-03-05T04:30:59,38588.2856667,169550.739667,-1,-1,299.871333333,10.3666666667,25.6333333333
17032,2019-03-05T05:00:01,4025.84827586,10199.5317241,6053.04551724,5735.57137931,294.543793103,10,26
17032,2019-03-05T05:30:02,611.498,1018.66666667,713.299666667,697.502,293.595666667,9.96666666667,26
17032,2019-03-05T06:00:04,231.488333333,296.678333333,245.600333333,249.738,299.007666667,9.03333333333,26
17032,2019-03-05T06:30:05,169.224,207.194666667,176.561333333,180.799666667,294.377333333,9,26
17032,2019-03-05T07:00:06,159.925666667,195.167666667,167.014666667,170.241333333,295.201333333,9.66666666667,26
17032,2019-03-05T07:30:08,160.589,196.201,167.796666667,170.782333333,301.616,10.6333333333,25.3666666667
17032,2019-03-05T08:00:10,224.885,288.171333333,237.693,240.158666667,310.755333333,11.8666666667,25
17032,2019-03-05T08:30:11,352.684333333,456.741666667,374.687666667,381.827666667,315.725666667,12.2333333333,24.7666666667
17032,2019-03-05T09:00:13,929.327666667,1422.43133333,1109.228,1091.04066667,313.026,13.1333333333,24.1666666667
17032,2019-03-05T09:30:14,911.489,1378.49066667,1078.94133333,1107.204,323.742333333,14.7333333333,23.4
17032,2019-03-05T10:00:16,1730.83466667,2267.69333333,2119.29966667,2371.96533333,339.415,17.7,21.9333333333
17032,2019-03-05T10:30:17,3019.23966667,3419.70066667,3532.80833333,4387.78566667,344.55,18.2333333333,21.7
17032,2019-03-05T11:00:19,5260.86233333,5755.70266667,6196.42233333,6855.856,354.629333333,18.1333333333,21.7666666667
17032,2019-03-05T11:30:20,6106.321,7891.541,10089.3883333,9229.584,374.858666667,18.4666666667,21.4666666667
17032,2019-03-05T12:00:22,4543.69033333,4886.02666667,6837.09766667,7001.39466667,372.231,19,21.1
17032,2019-03-05T12:30:24,4300.59166667,4915.634,5761.849,6518.43633333,375.833333333,19.3,21.0666666667
17032,2019-03-05T13:00:25,2293.44766667,3442.82533333,3144.41966667,3032.16833333,369.256,18.6333333333,21.3666666667
17032,2019-03-05T13:30:26,2487.88,3461.54733333,3506.44966667,3248.77266667,370.364666667,19.1,21.1
17032,2019-03-05T14:00:28,5422.71333333,10181.5573333,7871.94133333,7966.375,340.718666667,15.9333333333,22.6666666667
17032,2019-03-05T14:30:30,4205.907,9155.11866667,6166.653,6174.86933333,317.367333333,14.4666666667,23.5333333333
17032,2019-03-05T15:00:31,4133.07933333,9327.837,6080.34033333,6045.18066667,314.489,14.3333333333,23.6666666667
17032,2019-03-05T15:30:33,10251.0703333,21492.2463333,17847.886,17211.661,315.291333333,14.0333333333,23.9666666667
17032,2019-03-05T16:00:34,17396.037,37331.2773333,30609.3706667,30450.7666667,312.490333333,14,24
17032,2019-03-05T16:30:36,15667.3006667,35042.369,28628.954,27928.2583333,307.667333333,13.5666666667,24
17032,2019-03-05T17:00:37,11563.4123333,24459.1176667,19720.7743333,19598.3823333,307.402,13,24
17032,2019-03-05T17:30:39,6418.83333333,14947.346,9923.52,9760.67233333,298.722,12.4,24.6
17032,2019-03-05T18:00:40,9069.337,21237.21,15115.46,15214.9996667,299.504333333,12,25
17032,2019-03-05T18:30:42,6057.491,14739.5963333,9574.04933333,9500.10666667,295.232333333,11.3,25
17032,2019-03-05T19:00:43,2322.06533333,4933.906,3027.02166667,3052.87466667,295.252666667,11,25
17032,2019-03-05T19:30:45,1731.77266667,3126.353,2097.551,2164.46966667,294.195333333,10.7,25.3
17032,2019-03-05T20:00:46,2070.63833333,3999.68166667,2627.56333333,2670.23133333,295.354666667,10.5666666667,25.4333333333
17032,2019-03-05T20:30:48,2039.678,4243.89233333,2699.037,2654.46566667,299.648333333,10.5,25.5
17032,2019-03-05T21:00:49,1348.804,2530.40733333,1688.48566667,1681.91466667,298.940333333,10,26
17032,2019-03-05T21:30:51,1129.10366667,1959.46866667,1428.32166667,1404.984,296.994333333,10,26
17032,2019-03-05T22:00:52,1654.60766667,3034.97,2159.674,2103.145,294.918,9.6,26
17032,2019-03-05T22:30:54,3752.25766667,7902.80233333,5801.95233333,5960.927,288.522,9.63333333333,26
17032,2019-03-05T23:00:55,22554.91,38552.8506667,44272.1046667,54603.3836667,292.747333333,10,26
17032,2019-03-05T23:30:57,68438.3703333,-1,-1,-1,292.550666667,10,26
17032,2019-03-06T00:00:59,-1,-1,-1,-1,300.015,10.7666666667,25.2333333333
17032,2019-03-06T00:30:00,27895.5996552,56621.99,46696.5510345,107964.495172,297.765172414,10.3448275862,25.6551724138
17032,2019-03-06T01:00:02,32839.9863333,60127.02,66120.0666667,72285.2306667,295.495,10,26
17032,2019-03-06T01:14:15,20380,37363.41,34033.33,34033.33,291.84,9,26
17032,2019-03-06T01:30:16,8561.77375,16113.148125,12630.393125,12935.88375,294.57125,9,26
17032,2019-03-06T02:00:18,7379.43866667,15451.032,11541.1396667,10582.9123333,292.980666667,9,26
17032,2019-03-06T02:30:19,15704.035,31641.6516667,34838.2653333,47629.9576667,298.09,9.26666666667,26
17032,2019-03-06T03:00:21,134661.750667,-1,-1,-1,296.873,10.5333333333,25.4666666667
17032,2019-03-06T03:30:22,-1,-1,-1,-1,297.327,10.7333333333,25.2666666667
17032,2019-03-06T04:00:24,45473.0996667,-1,-1,-1,296.993666667,10.7333333333,25.2666666667
17032,2019-03-06T04:30:25,19323.918,-1,45986.397,42681.1233333,294.697333333,10.1666666667,25.8333333333
17032,2019-03-06T05:00:27,22782.2406667,59138.1653333,51525.9076667,58972.8006667,292.214333333,9.46666666667,26
17032,2019-03-06T05:30:28,18489.237,43423.6146667,34942.239,35005.341,292.289,9.26666666667,26
17032,2019-03-06T06:00:30,2441.17766667,5078.097,3825.232,3580.27266667,298.952666667,9.03333333333,26
17032,2019-03-06T06:30:31,253.009333333,342.699333333,281.241333333,274.232666667,301.599333333,9.76666666667,26
17032,2019-03-06T07:00:33,336.563666667,486.660666667,373.956666667,367.952666667,303.606666667,10.9,25.1
17032,2019-03-06T07:30:35,888.432,1707.32066667,1148.91666667,1076.01833333,303.567333333,11.7666666667,25
17032,2019-03-06T08:00:36,2946.43033333,6623.069,4769.252,4110.227,304.827666667,12.3,24.7
17032,2019-03-06T08:30:38,2265.17833333,5028.68033333,3418.43966667,2997.884,308.312666667,13,24
17032,2019-03-06T09:00:39,1387.404,2730.93266667,1941.109,1759.418,314.922666667,13,24
17032,2019-03-06T09:30:41,657.147,1192.56033333,812.861666667,781.211,312.184,13.1,24
17032,2019-03-06T10:00:42,664.19,1174.69933333,823.258333333,792.541,316.104,13.9,24
17032,2019-03-06T10:30:44,377.098333333,555.833,423.18,424.066333333,319.311666667,13.2,24
17032,2019-03-06T11:00:45,270.387,362.083666667,291.36,294.609666667,324.878,14.3333333333,23.6666666667
17032,2019-03-06T11:30:47,360.724333333,494.276666667,393.697666667,401.411666667,329.639,15.2,23.0666666667
17032,2019-03-06T12:00:48,1121.526,1889.74633333,1490.63766667,1400.59333333,320.228,14.8333333333,23.1666666667
17032,2019-03-06T12:30:50,2703.95866667,4696.84433333,3990.33233333,3619.87033333,321.237,14.1333333333,23.8666666667
17032,2019-03-06T13:00:51,1774.514,3292.05033333,2482.82166667,2304.58866667,319.315,14.7666666667,23.2333333333
17032,2019-03-06T13:30:53,1398.212,2527.61633333,1891.76633333,1770.96766667,318.592333333,14.7666666667,23.2333333333
17032,2019-03-06T14:00:54,1205.45533333,2024.582,1559.045,1481.03433333,331.042,16,22.9333333333
17032,2019-03-06T14:30:56,1666.58666667,2738.12533333,2206.75833333,2119.37933333,332.197333333,15.6666666667,22.9
17032,2019-03-06T15:00:57,1484.489,3159.64333333,2037.598,1898.10733333,325.48,15,23
17032,2019-03-06T15:30:59,3918.21433333,7114.98266667,5686.06133333,5380.11666667,316.806,14.1333333333,23.8666666667
17032,2019-03-06T16:00:00,4192.60103448,8548.61068966,5973.54931034,5664.92275862,314.03137931,14.1034482759,23.8965517241
17032,2019-03-06T16:30:02,4634.62733333,10466.4186667,6859.40033333,6516.13,313.725,14,24
17032,2019-03-06T17:00:03,2530.39,5957.26433333,3490.139,3351.082,314.922666667,14,24
17032,2019-03-06T17:30:05,1818.20566667,3917.986,2491.25466667,2354.98166667,314.153,13.9333333333,24
17032,2019-03-06T18:00:06,3849.284,7349.879,5716.64833333,5527.43466667,310.626333333,13.1333333333,24
17032,2019-03-06T18:30:08,2164.57566667,5060.91833333,2961.556,2894.647,308.579333333,13.1666666667,24
17032,2019-03-06T19:00:09,1424.568,3078.58766667,1873.466,1833.608,310.233666667,13.1,24
17032,2019-03-06T19:30:11,880.951,1517.72866667,1054.637,1069.045,307.598,13,24
17032,2019-03-06T20:00:12,1244.60766667,2481.75733333,1569.371,1547.89633333,307.986333333,13,24
17032,2019-03-06T20:30:14,2319.37133333,4390.28233333,3195.46166667,3193.97166667,305.627333333,13,24
17032,2019-03-06T21:00:15,4918.67266667,8637.78,6525.68766667,6791.871,300.124,13,24
17032,2019-03-06T21:30:17,1963.87966667,3968.60333333,2548.22133333,2465.292,302.866666667,13,24
17032,2019-03-06T22:00:19,11335.4896667,20539.6143333,14398.195,15786.2246667,302.318333333,13.3666666667,24
17032,2019-03-06T22:30:20,32094.563,53778.2876667,41023.8363333,53695.607,305.43,14,24
17032,2019-03-06T23:00:22,-1,-1,-1,-1,307.114,13.5,24
17032,2019-03-06T23:30:23,57924.122,106899.703333,92303.5596667,143825.194333,304.570333333,13,24
17032,2019-03-07T00:00:25,-1,-1,-1,-1,304.754333333,12.7666666667,24.2333333333
17032,2019-03-07T00:30:26,-1,-1,-1,-1,301.564666667,12,25
17032,2019-03-07T01:00:28,-1,-1,-1,-1,299.503,11.4666666667,25
17032,2019-03-07T01:13:11,34033.33,127900,85233.34,80742.1,303.26,11,25
17032,2019-03-07T01:30:11,15445.8617647,43166.7423529,28313.1629412,28420.5641176,292.220588235,11,25
17032,2019-03-07T02:00:13,34396.7666667,221210.394333,-1,-1,293.933333333,10,26
17032,2019-03-07T02:30:14,94301.2153333,-1,-1,-1,292.017333333,10.5333333333,25.4666666667
17032,2019-03-07T03:00:16,38157.0273333,-1,-1,-1,294.782333333,10,26
17032,2019-03-07T03:30:17,-1,-1,-1,-1,291.591666667,10.3333333333,25.6666666667
