date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-06-20 16:00:00;151.0;5.0;24.0;-1.21;31.79;40.79
2018-06-20 17:00:00;154.0;6.0;25.68;0.61;30.58;44.35
2018-06-20 18:00:00;155.0;10.0;23.84;0.12;30.39;44.36
2018-06-20 19:00:00;152.0;10.0;25.01;1.31;28.98;48.57
2018-06-20 20:00:00;147.0;17.0;24.39;3.22;26.59;62.37
2018-06-20 21:00:00;118.0;23.0;21.19;4.64;23.87;89.8
2018-06-20 22:00:00;75.0;34.0;19.71;5.29;21.77;99.74
2018-06-20 23:00:00;50.0;39.0;18.37;2.87;21.43;99.9
2018-06-21 00:00:00;75.0;12.0;17.11;1.31;21.06;99.9
2018-06-21 01:00:00;76.0;8.0;16.01;1.28;20.92;99.9
2018-06-21 02:00:00;76.0;6.0;14.99;0.48;19.95;99.9
2018-06-21 03:00:00;63.0;9.0;13.45;2.68;18.37;99.9
2018-06-21 04:00:00;46.0;8.0;12.49;3.33;17.76;99.9
2018-06-21 05:00:00;40.0;10.0;11.95;0.42;20.16;99.69
2018-06-21 06:00:00;41.0;12.0;11.91;-0.73;24.87;93.63
2018-06-21 07:00:00;55.0;15.0;12.91;-1.13;27.31;82.28
2018-06-21 08:00:00;59.0;23.0;14.87;-2.04;29.34;68.71
2018-06-21 09:00:00;86.0;18.0;17.28;-3.34;31.34;52.53
2018-06-21 10:00:00;120.0;14.0;20.46;-3.21;32.02;48.13
2018-06-21 11:00:00;152.0;9.0;22.47;-2.79;32.99;44.57
2018-06-21 12:00:00;164.0;7.0;22.65;-4.81;33.66;40.58
2018-06-21 13:00:00;166.0;5.0;24.23;-2.85;34.3;39.95
2018-06-21 14:00:00;166.0;5.0;25.39;-2.81;35.83;38.72
2018-06-21 15:00:00;170.0;5.0;25.74;-2.2;35.72;39.31
2018-06-21 16:00:00;171.0;5.0;23.75;-3.06;36.21;37.68
2018-06-21 17:00:00;162.0;3.0;24.53;-1.23;35.2;40.73
2018-06-21 18:00:00;150.0;5.0;22.73;-0.52;33.56;42.97
2018-06-21 19:00:00;138.0;5.0;20.82;0.92;30.74;45.76
2018-06-21 20:00:00;116.0;6.0;20.77;3.09;26.73;59.77
2018-06-21 21:00:00;95.0;9.0;19.4;3.06;24.58;77.17
2018-06-21 22:00:00;80.0;12.0;18.31;2.61;23.15;91.93
2018-06-21 23:00:00;84.0;9.0;17.53;2.56;21.92;98.94
2018-06-22 00:00:00;66.0;17.0;16.54;2.53;21.87;99.52
2018-06-22 01:00:00;52.0;20.0;15.49;2.32;21.41;99.9
2018-06-22 02:00:00;50.0;18.0;13.72;2.6;20.22;99.9
2018-06-22 03:00:00;35.0;24.0;11.64;3.07;19.45;99.9
2018-06-22 04:00:00;19.0;24.0;10.63;3.34;19.15;99.9
2018-06-22 05:00:00;15.0;24.0;11.29;3.95;19.85;99.9
2018-06-22 06:00:00;13.0;27.0;11.36;2.59;22.81;99.37
2018-06-22 07:00:00;16.0;43.0;12.15;0.76;26.11;89.48
2018-06-22 08:00:00;53.0;37.0;14.86;0.12;27.28;81.87
2018-06-22 09:00:00;74.0;37.0;17.53;-0.09;28.07;80.27
2018-06-22 10:00:00;104.0;17.0;19.73;0.26;28.58;84.31
2018-06-22 11:00:00;119.0;14.0;22.38;0.61;28.22;91.31
2018-06-22 12:00:00;136.0;9.0;23.9;0.94;27.9;93.96
2018-06-22 13:00:00;138.0;7.0;23.79;0.71;28.4;92.32
2018-06-22 14:00:00;141.0;7.0;22.76;0.58;28.58;89.77
2018-06-22 15:00:00;139.0;7.0;23.13;0.48;27.95;92.04
2018-06-22 16:00:00;137.0;7.0;22.78;1.47;26.95;94.84
2018-06-22 17:00:00;130.0;7.0;21.36;1.21;25.82;96.76
2018-06-22 18:00:00;117.0;8.0;19.99;2.28;24.05;99.84
2018-06-22 19:00:00;100.0;8.0;18.9;2.78;22.55;99.9
2018-06-22 20:00:00;93.0;8.0;18.33;1.68;21.75;99.9
2018-06-22 21:00:00;94.0;6.0;17.33;1.07;21.08;99.9
2018-06-22 22:00:00;98.0;4.0;17.49;0.56;20.37;99.9
2018-06-22 23:00:00;95.0;4.0;17.18;-0.24;19.85;99.9
2018-06-23 00:00:00;94.0;4.0;16.59;1.01;19.21;99.9
2018-06-23 01:00:00;90.0;5.0;16.32;1.32;18.51;99.9
2018-06-23 02:00:00;85.0;6.0;15.62;1.56;18.26;99.9
2018-06-23 03:00:00;82.0;6.0;14.64;2.02;17.77;99.9
2018-06-23 04:00:00;64.0;9.0;13.59;2.25;17.12;99.9
2018-06-23 05:00:00;61.0;10.0;12.26;1.62;17.53;99.9
2018-06-23 06:00:00;51.0;18.0;11.46;0.79;18.79;99.72
2018-06-23 07:00:00;55.0;18.0;12.12;-0.12;19.92;97.67
2018-06-23 08:00:00;65.0;14.0;12.66;0.28;21.41;92.76
2018-06-23 09:00:00;75.0;10.0;13.2;-1.42;22.95;72.41
2018-06-23 10:00:00;91.0;7.0;13.54;-2.45;24.17;55.03
2018-06-23 11:00:00;100.0;5.0;14.51;-1.98;25.16;49.17
2018-06-23 12:00:00;107.0;5.0;15.65;-0.92;25.64;44.9
2018-06-23 13:00:00;114.0;4.0;16.17;-0.4;26.92;39.39
2018-06-23 14:00:00;116.0;2.0;15.89;-1.81;28.65;34.49
2018-06-23 15:00:00;118.0;3.0;17.6;-0.24;28.41;34.74
2018-06-23 16:00:00;122.0;3.0;19.12;-0.32;27.73;36.27
2018-06-23 17:00:00;122.0;3.0;19.67;0.46;26.83;36.39
2018-06-23 18:00:00;124.0;4.0;20.1;1.44;25.84;37.72
2018-06-23 19:00:00;120.0;7.0;20.56;1.89;24.42;41.29
2018-06-23 20:00:00;115.0;10.0;20.31;2.67;22.65;48.09
2018-06-23 21:00:00;102.0;14.0;19.23;3.09;20.82;57.95
2018-06-23 22:00:00;87.0;16.0;17.18;3.46;18.67;75.12
2018-06-23 23:00:00;65.0;18.0;16.37;4.43;16.64;95.84
2018-06-24 00:00:00;48.0;22.0;14.52;4.81;15.04;99.9
2018-06-24 01:00:00;29.0;29.0;13.43;4.34;14.75;99.89
2018-06-24 02:00:00;32.0;25.0;12.62;2.44;16.18;99.8
2018-06-24 03:00:00;50.0;18.0;11.51;2.73;15.05;99.88
2018-06-24 04:00:00;34.0;21.0;10.83;3.14;14.01;99.9
2018-06-24 05:00:00;26.0;20.0;11.37;1.74;15.66;99.46
2018-06-24 06:00:00;37.0;21.0;11.17;0.67;18.43;91.85
2018-06-24 07:00:00;55.0;16.0;11.8;0.79;19.13;87.47
2018-06-24 08:00:00;60.0;16.0;12.68;-0.2;21.37;71.62
2018-06-24 09:00:00;74.0;12.0;13.14;-1.21;23.22;52.08
2018-06-24 10:00:00;87.0;11.0;13.29;-2.99;25.12;40.1
2018-06-24 11:00:00;103.0;6.0;14.17;-1.93;26.76;35.5
2018-06-24 12:00:00;109.0;5.0;16.58;-1.36;28.14;34.37
2018-06-24 13:00:00;120.0;3.0;17.25;-1.59;29.1;31.35
2018-06-24 14:00:00;127.0;2.0;17.3;-2.41;29.75;30.02
2018-06-24 15:00:00;124.0;2.0;19.51;-0.86;28.58;32.72
2018-06-24 16:00:00;129.0;3.0;21.73;0.04;27.32;36.34
2018-06-24 17:00:00;130.0;4.0;22.1;0.25;26.65;37.31
2018-06-24 18:00:00;130.0;4.0;21.15;0.45;26.27;37.3
2018-06-24 19:00:00;129.0;5.0;21.2;1.91;24.9;39.76
2018-06-24 20:00:00;123.0;6.0;20.87;2.8;23.74;45.96
2018-06-24 21:00:00;106.0;13.0;19.18;3.92;22.04;62.09
2018-06-24 22:00:00;75.0;24.0;16.66;4.03;19.23;93.66
2018-06-24 23:00:00;56.0;19.0;14.44;3.31;17.2;99.9
2018-06-25 00:00:00;47.0;13.0;14.0;3.17;16.61;99.9
2018-06-25 01:00:00;48.0;12.0;12.87;1.9;16.62;99.9
2018-06-25 02:00:00;50.0;9.0;12.8;2.16;16.4;99.9
2018-06-25 03:00:00;44.0;14.0;12.34;3.69;15.99;99.9
2018-06-25 04:00:00;35.0;19.0;11.32;2.4;15.79;99.9
2018-06-25 05:00:00;27.0;21.0;10.54;3.16;15.91;99.9
2018-06-25 06:00:00;17.0;28.0;11.3;2.95;17.64;99.9
2018-06-25 07:00:00;28.0;30.0;12.92;1.28;19.48;99.9
2018-06-25 08:00:00;54.0;24.0;14.13;0.51;20.47;99.9
2018-06-25 09:00:00;69.0;17.0;14.95;1.05;20.88;99.87
2018-06-25 10:00:00;71.0;15.0;14.17;-0.58;22.73;98.44
2018-06-25 11:00:00;79.0;11.0;14.7;-1.5;23.99;91.98
2018-06-25 12:00:00;95.0;9.0;16.04;-1.33;24.75;76.84
2018-06-25 13:00:00;105.0;7.0;16.5;-0.98;25.05;63.6
2018-06-25 14:00:00;108.0;7.0;16.91;0.09;25.56;53.58
2018-06-25 15:00:00;114.0;6.0;18.14;-0.45;25.82;52.59
2018-06-25 16:00:00;118.0;5.0;18.73;0.07;25.6;52.56
2018-06-25 17:00:00;116.0;7.0;19.63;1.44;25.2;53.77
2018-06-25 18:00:00;115.0;7.0;19.71;1.14;24.55;55.19
2018-06-25 19:00:00;110.0;10.0;19.86;1.34;23.33;60.84
2018-06-25 20:00:00;103.0;12.0;19.39;2.8;21.97;69.84
2018-06-25 21:00:00;93.0;16.0;18.02;2.85;21.0;79.74
2018-06-25 22:00:00;80.0;19.0;16.67;1.83;20.8;87.85
2018-06-25 23:00:00;63.0;29.0;15.2;1.87;20.29;91.88
2018-06-26 00:00:00;69.0;19.0;14.76;1.58;19.69;91.61
2018-06-26 01:00:00;64.0;16.0;13.96;1.66;19.52;90.81
2018-06-26 02:00:00;66.0;15.0;13.69;0.87;19.09;94.77
2018-06-26 03:00:00;69.0;8.0;12.91;1.75;17.96;98.72
2018-06-26 04:00:00;41.0;18.0;12.42;4.14;16.04;99.9
2018-06-26 05:00:00;24.0;27.0;11.35;4.01;18.44;99.61
2018-06-26 06:00:00;16.0;35.0;10.86;2.09;21.45;95.59
2018-06-26 07:00:00;27.0;38.0;11.47;0.55;22.75;83.0
2018-06-26 08:00:00;49.0;31.0;12.15;0.42;23.7;63.84
2018-06-26 09:00:00;65.0;25.0;12.36;-0.16;24.96;53.48
2018-06-26 13:00:00;100.0;5.0;15.67;-2.24;28.07;36.45
2018-06-26 14:00:00;110.0;5.0;16.62;-1.88;29.15;33.55
2018-06-26 15:00:00;114.0;5.0;16.27;-1.7;29.5;30.51
2018-06-26 16:00:00;117.0;4.0;17.73;-1.58;28.68;30.38
2018-06-26 17:00:00;118.0;6.0;19.52;0.24;27.79;31.32
2018-06-26 18:00:00;120.0;7.0;20.04;0.82;26.79;33.07
2018-06-26 19:00:00;118.0;9.0;19.7;1.29;25.3;38.0
2018-06-26 20:00:00;101.0;16.0;19.18;3.09;22.97;45.83
2018-06-26 21:00:00;87.0;20.0;17.4;3.65;20.68;55.5
2018-06-26 22:00:00;68.0;22.0;16.25;4.24;18.07;80.11
2018-06-26 23:00:00;50.0;24.0;15.4;4.09;16.97;97.1
2018-06-27 00:00:00;48.0;24.0;14.75;1.5;17.8;94.4
2018-06-27 01:00:00;68.0;9.0;14.15;0.91;17.98;93.0
2018-06-27 02:00:00;70.0;6.0;13.16;0.49;18.46;91.75
2018-06-27 04:00:00;35.0;12.0;12.0;4.59;16.21;99.9
2018-06-27 05:00:00;19.0;27.0;11.4;1.65;17.76;98.93
2018-06-27 06:00:00;25.0;25.0;10.68;0.95;21.36;85.04
2018-06-27 07:00:00;30.0;29.0;10.91;0.21;24.26;66.3
2018-06-27 08:00:00;35.0;35.0;13.85;-1.64;26.23;51.66
2018-06-27 11:00:00;126.0;9.0;18.51;-3.72;30.4;35.16
2018-06-27 12:00:00;142.0;7.0;20.27;-2.49;31.38;32.71
2018-06-27 13:00:00;150.0;6.0;20.49;-3.34;32.78;30.63
2018-06-27 14:00:00;148.0;6.0;23.34;-1.99;32.06;31.96
2018-06-27 15:00:00;161.0;8.0;25.78;0.21;31.02;34.16
2018-06-27 16:00:00;170.0;12.0;25.6;-1.21;30.97;33.58
2018-06-27 17:00:00;171.0;10.0;25.3;-0.48;30.13;33.6
2018-06-27 18:00:00;164.0;12.0;23.14;0.26;28.91;32.43
2018-06-27 19:00:00;139.0;12.0;23.5;3.02;26.17;42.66
2018-06-27 20:00:00;124.0;13.0;21.58;2.3;22.89;52.64
2018-06-27 21:00:00;108.0;9.0;19.65;0.83;21.83;52.16
2018-06-27 22:00:00;98.0;12.0;19.11;1.74;21.27;51.64
2018-06-27 23:00:00;100.0;11.0;18.26;1.28;20.67;58.08
2018-06-28 00:00:00;95.0;13.0;17.69;2.09;19.55;80.33
2018-06-28 01:00:00;83.0;13.0;17.31;2.46;18.6;98.7
2018-06-28 02:00:00;79.0;13.0;15.48;1.92;17.03;99.9
2018-06-28 03:00:00;65.0;11.0;15.12;1.19;16.54;99.9
2018-06-28 04:00:00;62.0;13.0;14.13;3.01;15.87;99.9
2018-06-28 05:00:00;53.0;16.0;11.97;1.43;16.96;98.92
2018-06-28 06:00:00;34.0;24.0;11.13;-1.27;21.78;88.57
2018-06-28 07:00:00;45.0;23.0;11.65;-3.37;24.95;64.33
2018-06-28 08:00:00;63.0;18.0;13.26;-1.92;26.21;51.36
2018-06-28 09:00:00;72.0;18.0;14.65;-3.03;26.97;46.52
2018-06-28 10:00:00;86.0;15.0;16.53;-2.67;27.96;40.48
2018-06-28 11:00:00;108.0;9.0;16.84;-3.0;29.38;37.74
2018-06-28 12:00:00;116.0;8.0;18.33;-2.12;29.92;36.23
2018-06-28 13:00:00;124.0;6.0;19.39;-2.53;29.56;33.61
2018-06-28 14:00:00;134.0;6.0;19.51;-2.3;30.6;29.43
2018-06-28 15:00:00;137.0;5.0;20.14;-2.27;30.3;28.54
2018-06-28 16:00:00;138.0;9.0;21.62;-1.63;29.34;29.26
2018-06-28 17:00:00;134.0;14.0;21.31;-1.17;29.3;29.53
2018-06-28 18:00:00;138.0;14.0;22.41;1.04;27.6;32.69
2018-06-28 19:00:00;128.0;16.0;23.56;3.17;26.14;39.83
2018-06-28 20:00:00;121.0;25.0;21.8;4.45;24.66;46.99
2018-06-28 21:00:00;96.0;33.0;18.74;5.85;22.64;62.04
2018-06-28 22:00:00;57.0;43.0;17.02;5.94;21.76;70.89
2018-06-28 23:00:00;41.0;52.0;15.51;3.7;21.33;78.39
2018-06-29 00:00:00;51.0;29.0;13.97;2.52;20.87;83.19
2018-06-29 01:00:00;51.0;23.0;12.78;3.28;19.9;97.0
2018-06-29 02:00:00;43.0;21.0;13.09;1.71;18.83;99.85
2018-06-29 03:00:00;46.0;14.0;12.7;2.42;17.44;99.88
2018-06-29 04:00:00;46.0;12.0;11.97;-0.42;15.41;99.9
2018-06-29 05:00:00;28.0;18.0;10.9;-2.48;17.56;98.72
2018-06-29 06:00:00;22.0;23.0;9.93;-3.53;22.04;92.73
2018-06-29 07:00:00;38.0;25.0;10.49;-3.94;25.08;83.77
2018-06-29 08:00:00;28.0;38.0;11.53;-4.65;27.24;66.6
2018-06-29 09:00:00;41.0;40.0;14.85;-5.73;28.63;51.22
2018-06-29 10:00:00;86.0;27.0;17.52;-7.79;30.44;45.14
2018-06-29 11:00:00;119.0;17.0;21.26;-7.49;31.94;38.79
2018-06-29 12:00:00;147.0;11.0;21.93;-8.73;32.82;34.5
2018-06-29 13:00:00;154.0;9.0;17.6;-10.02;33.97;27.04
2018-06-29 14:00:00;139.0;5.0;17.77;-10.14;34.68;24.26
2018-06-29 15:00:00;137.0;4.0;21.02;-9.38;34.6;24.55
2018-06-29 16:00:00;154.0;5.0;23.06;-9.01;33.93;25.41
2018-06-29 17:00:00;156.0;7.0;26.64;-6.08;32.22;28.86
2018-06-29 18:00:00;165.0;8.0;25.81;-4.94;31.85;30.51
2018-06-29 19:00:00;161.0;9.0;25.43;-3.34;29.46;38.33
2018-06-29 20:00:00;141.0;16.0;24.1;0.27;24.56;61.53
2018-06-29 21:00:00;91.0;31.0;22.56;1.15;22.57;85.93
2018-06-29 22:00:00;54.0;56.0;19.52;-1.62;22.53;84.53
2018-06-29 23:00:00;80.0;26.0;17.23;-2.26;21.67;88.59
2018-06-30 00:00:00;76.0;16.0;15.73;-1.66;19.25;98.9
2018-06-30 01:00:00;56.0;19.0;15.98;-2.35;19.07;99.86
2018-06-30 02:00:00;63.0;20.0;14.54;-3.19;18.73;99.88
2018-06-30 03:00:00;65.0;14.0;13.66;-1.68;17.08;99.9
2018-06-30 04:00:00;54.0;14.0;12.59;-1.05;16.04;99.9
2018-06-30 05:00:00;35.0;18.0;11.73;-0.8;18.6;97.85
2018-06-30 06:00:00;30.0;24.0;11.21;-3.56;23.71;80.88
2018-06-30 07:00:00;64.0;20.0;11.51;-4.7;27.75;54.61
2018-06-30 08:00:00;76.0;17.0;13.22;-5.75;30.09;45.85
2018-06-30 09:00:00;92.0;22.0;16.77;-5.28;31.21;43.06
2018-06-30 10:00:00;108.0;19.0;20.57;-5.48;32.01;42.61
2018-06-30 11:00:00;135.0;11.0;20.4;-7.95;34.32;35.64
2018-06-30 12:00:00;151.0;6.0;21.58;-7.95;35.22;33.57
2018-06-30 13:00:00;160.0;5.0;22.7;-8.69;36.27;32.99
2018-06-30 14:00:00;165.0;5.0;21.69;-8.51;36.81;31.22
2018-06-30 15:00:00;160.0;5.0;20.14;-9.44;37.77;28.86
2018-06-30 16:00:00;153.0;4.0;20.67;-8.62;37.59;29.0
2018-06-30 17:00:00;148.0;3.0;22.42;-6.29;35.91;30.47
2018-06-30 18:00:00;147.0;5.0;21.97;-4.72;34.45;31.07
2018-06-30 19:00:00;138.0;8.0;21.46;-2.83;31.93;36.46
2018-06-30 20:00:00;122.0;11.0;21.24;1.43;26.8;57.21
2018-06-30 21:00:00;86.0;21.0;19.66;3.6;23.12;90.54
2018-06-30 22:00:00;57.0;31.0;17.31;1.57;21.4;99.84
2018-06-30 23:00:00;45.0;35.0;17.12;-1.41;21.59;94.77
2018-07-01 00:00:00;65.0;27.0;17.14;-1.63;22.47;80.33
2018-07-01 01:00:00;85.0;18.0;15.95;-1.7;21.13;90.09
2018-07-01 02:00:00;61.0;22.0;15.6;-1.41;19.73;99.6
2018-07-01 03:00:00;59.0;20.0;14.3;-0.5;19.54;99.9
2018-07-01 04:00:00;54.0;22.0;14.19;-1.14;19.19;99.86
2018-07-01 05:00:00;64.0;15.0;15.9;-0.99;20.92;99.6
2018-07-01 06:00:00;67.0;16.0;16.99;-0.68;23.62;99.9
2018-07-01 07:00:00;72.0;22.0;17.91;-1.23;24.9;99.9
2018-07-01 08:00:00;92.0;13.0;17.44;-1.66;26.38;99.72
2018-07-01 09:00:00;99.0;10.0;17.99;-3.23;27.88;97.85
2018-07-01 10:00:00;112.0;9.0;19.12;-4.93;29.15;93.34
2018-07-01 11:00:00;129.0;7.0;20.84;-5.19;30.5;78.32
2018-07-01 12:00:00;144.0;6.0;21.5;-5.51;31.8;59.17
2018-07-01 13:00:00;152.0;7.0;22.79;-4.46;32.37;56.23
2018-07-01 14:00:00;157.0;8.0;24.14;-5.37;32.76;51.7
2018-07-01 15:00:00;163.0;7.0;24.79;-5.42;32.91;50.55
2018-07-01 16:00:00;165.0;7.0;26.59;-3.84;32.5;53.08
2018-07-01 17:00:00;164.0;6.0;27.31;-3.29;31.82;55.83
2018-07-01 18:00:00;160.0;6.0;26.45;-2.86;30.96;59.3
2018-07-01 19:00:00;152.0;10.0;26.28;-1.09;29.34;73.11
2018-07-01 20:00:00;137.0;13.0;23.79;-0.6;27.42;95.87
2018-07-01 21:00:00;115.0;9.0;21.95;-1.47;25.7;99.89
2018-07-01 22:00:00;107.0;7.0;20.53;-0.91;24.48;99.9
2018-07-01 23:00:00;100.0;7.0;19.44;-1.41;23.72;99.9
2018-07-02 00:00:00;94.0;7.0;18.01;-1.29;23.08;99.9
2018-07-02 01:00:00;89.0;6.0;17.23;-1.8;22.4;99.9
2018-07-02 02:00:00;87.0;6.0;16.49;-1.76;21.86;99.9
2018-07-02 03:00:00;81.0;6.0;15.24;-1.31;21.81;99.9
2018-07-02 04:00:00;76.0;6.0;14.89;-2.4;21.71;99.9
2018-07-02 05:00:00;74.0;9.0;14.54;-2.09;21.38;99.9
2018-07-02 06:00:00;66.0;15.0;13.94;-2.56;21.91;99.9
2018-07-02 07:00:00;60.0;21.0;13.9;-2.51;23.08;99.9
2018-07-02 08:00:00;66.0;21.0;13.27;-3.02;25.01;99.89
2018-07-02 09:00:00;73.0;16.0;12.61;-4.33;26.83;97.85
2018-07-02 10:00:00;82.0;14.0;14.3;-5.87;28.61;90.44
2018-07-02 11:00:00;100.0;11.0;17.09;-5.01;29.14;79.5
2018-07-02 12:00:00;112.0;15.0;19.02;-5.71;30.44;61.11
2018-07-02 13:00:00;134.0;8.0;20.88;-5.2;31.49;53.63
2018-07-02 14:00:00;144.0;7.0;22.05;-4.83;32.29;51.21
2018-07-02 15:00:00;153.0;7.0;23.67;-4.77;32.6;50.03
2018-07-02 16:00:00;158.0;7.0;25.78;-4.17;32.75;50.38
2018-07-02 17:00:00;165.0;10.0;27.49;-2.25;31.95;53.26
2018-07-02 18:00:00;164.0;18.0;28.73;-1.78;30.24;59.96
2018-07-02 19:00:00;165.0;16.0;28.28;-1.2;28.96;67.31
2018-07-02 20:00:00;165.0;13.0;26.34;-1.17;28.09;80.14
2018-07-02 21:00:00;149.0;14.0;22.14;0.16;26.9;97.56
2018-07-02 22:00:00;113.0;19.0;19.65;0.82;25.56;99.9
2018-07-02 23:00:00;79.0;24.0;16.24;-1.65;24.44;99.89
2018-07-03 00:00:00;69.0;20.0;15.24;0.34;22.58;99.9
2018-07-03 01:00:00;51.0;18.0;14.47;-1.68;22.59;99.9
2018-07-03 02:00:00;52.0;18.0;12.38;-2.3;23.19;99.9
2018-07-03 03:00:00;49.0;18.0;12.18;-1.86;22.03;99.9
2018-07-03 04:00:00;45.0;16.0;12.2;-1.61;20.74;99.9
2018-07-03 05:00:00;43.0;15.0;12.08;-0.96;21.45;99.9
2018-07-03 06:00:00;26.0;26.0;12.43;-1.74;24.2;99.19
2018-07-03 07:00:00;44.0;27.0;10.88;-4.97;28.15;77.45
2018-07-03 08:00:00;69.0;13.0;11.2;-6.19;30.56;51.57
2018-07-03 09:00:00;92.0;7.0;14.95;-4.27;30.12;51.83
2018-07-03 10:00:00;103.0;11.0;17.54;-3.77;30.84;51.05
2018-07-03 11:00:00;101.0;24.0;20.61;-4.01;31.87;48.78
2018-07-03 12:00:00;136.0;12.0;23.02;-4.83;32.71;47.25
2018-07-03 13:00:00;153.0;9.0;23.58;-4.25;33.96;45.37
2018-07-03 14:00:00;160.0;8.0;22.84;-4.73;34.9;43.38
2018-07-03 15:00:00;158.0;7.0;23.6;-4.4;34.9;42.94
2018-07-03 16:00:00;161.0;6.0;25.93;-3.71;34.14;44.86
2018-07-03 17:00:00;166.0;7.0;29.91;-0.74;31.89;52.83
2018-07-03 18:00:00;167.0;13.0;30.32;3.19;27.4;81.69
2018-07-03 19:00:00;128.0;19.0;22.8;1.25;21.66;99.9
2018-07-03 20:00:00;94.0;8.0;20.12;1.46;21.44;99.9
2018-07-03 21:00:00;76.0;16.0;23.12;-0.19;21.88;99.9
2018-07-03 22:00:00;113.0;13.0;21.8;-1.73;21.54;99.9
2018-07-03 23:00:00;124.0;11.0;19.74;-1.19;21.35;99.9
2018-07-04 00:00:00;94.0;10.0;19.72;-1.75;21.23;99.9
2018-07-04 01:00:00;99.0;13.0;18.42;-2.14;20.52;99.9
2018-07-04 02:00:00;85.0;9.0;15.64;-1.81;20.63;99.9
2018-07-04 03:00:00;69.0;11.0;14.71;-1.76;20.05;99.9
2018-07-04 04:00:00;53.0;14.0;14.61;-2.17;19.13;99.9
2018-07-04 05:00:00;54.0;12.0;13.53;-1.36;19.27;99.9
2018-07-04 06:00:00;40.0;17.0;13.09;-2.65;20.85;99.9
2018-07-04 07:00:00;47.0;15.0;14.77;-3.49;23.95;99.9
2018-07-04 08:00:00;79.0;12.0;15.64;-3.76;25.54;99.79
2018-07-04 09:00:00;96.0;11.0;15.56;-5.11;27.7;91.56
2018-07-04 10:00:00;103.0;7.0;15.71;-6.58;30.32;64.02
2018-07-04 11:00:00;118.0;6.0;18.28;-5.51;31.02;55.43
2018-07-04 12:00:00;137.0;8.0;20.15;-5.64;31.57;50.45
2018-07-04 13:00:00;151.0;7.0;22.32;-4.34;32.68;48.67
2018-07-04 14:00:00;159.0;11.0;24.36;-3.48;33.43;47.08
2018-07-04 15:00:00;164.0;17.0;27.18;-2.98;32.91;48.43
2018-07-04 16:00:00;171.0;15.0;29.82;-1.44;31.98;51.8
2018-07-04 17:00:00;177.0;14.0;30.66;-1.42;31.21;54.63
2018-07-04 18:00:00;177.0;12.0;30.82;-0.81;29.73;67.29
2018-07-04 19:00:00;172.0;15.0;29.93;-0.61;28.31;81.45
2018-07-04 20:00:00;160.0;19.0;27.71;-0.08;27.5;87.96
2018-07-04 21:00:00;144.0;22.0;24.94;-0.23;26.4;98.23
2018-07-04 22:00:00;122.0;21.0;22.37;0.16;25.23;99.9
2018-07-04 23:00:00;103.0;23.0;19.5;-1.58;24.71;99.9
2018-07-05 00:00:00;99.0;18.0;16.81;-0.38;23.44;99.9
2018-07-05 01:00:00;78.0;20.0;15.35;0.01;22.47;99.9
2018-07-05 02:00:00;63.0;16.0;17.04;0.08;22.37;99.9
2018-07-05 03:00:00;66.0;20.0;19.37;-1.68;21.38;99.9
2018-07-05 04:00:00;105.0;10.0;17.95;-1.67;20.99;99.9
2018-07-05 05:00:00;90.0;9.0;16.66;-1.36;21.34;99.9
2018-07-05 06:00:00;77.0;14.0;15.32;-1.41;22.79;99.9
2018-07-05 07:00:00;73.0;16.0;14.26;-3.95;26.07;99.14
2018-07-05 08:00:00;87.0;16.0;15.65;-2.54;26.98;98.22
2018-07-05 09:00:00;79.0;29.0;15.93;-3.03;28.18;93.84
2018-07-05 10:00:00;87.0;29.0;18.33;-2.15;27.5;91.65
2018-07-05 11:00:00;91.0;19.0;19.67;-4.11;28.96;75.43
2018-07-05 12:00:00;119.0;12.0;19.17;-5.18;30.52;62.33
2018-07-05 13:00:00;125.0;8.0;19.97;-5.05;31.7;56.6
2018-07-05 14:00:00;131.0;9.0;21.39;-4.72;32.11;54.4
2018-07-05 15:00:00;143.0;8.0;23.97;-2.98;31.13;58.0
2018-07-05 16:00:00;149.0;7.0;25.07;-1.63;29.69;65.23
2018-07-05 17:00:00;149.0;8.0;24.61;0.81;25.66;91.2
2018-07-05 18:00:00;111.0;11.0;23.06;1.2;21.27;99.9
2018-07-05 19:00:00;86.0;13.0;20.99;2.24;20.66;99.9
2018-07-05 20:00:00;68.0;14.0;16.08;0.81;20.11;99.9
2018-07-05 21:00:00;49.0;13.0;13.79;-0.2;19.34;99.9
2018-07-05 22:00:00;41.0;14.0;11.62;0.03;19.23;99.9
2018-07-05 23:00:00;37.0;11.0;9.91;-0.29;18.99;99.9
2018-07-06 00:00:00;25.0;13.0;8.09;0.12;18.59;99.9
2018-07-06 01:00:00;15.0;14.0;7.31;0.64;18.24;99.9
2018-07-06 02:00:00;12.0;14.0;7.25;1.43;17.78;99.9
2018-07-06 03:00:00;9.0;13.0;6.23;0.49;17.43;99.9
2018-07-06 04:00:00;5.0;15.0;6.25;0.79;17.26;99.9
2018-07-06 05:00:00;4.0;16.0;6.81;0.16;18.58;99.9
2018-07-06 06:00:00;5.0;17.0;7.26;-1.37;22.29;99.9
2018-07-06 07:00:00;16.0;21.0;8.68;-1.54;24.4;99.9
2018-07-06 08:00:00;31.0;20.0;9.83;-0.01;24.46;99.9
