date,RefSt,Sensor_O3,Temp,RelHum
02/06/2017 14:00:00,81,459.72,29,31
02/06/2017 14:30:00,80,481.2411,28.22,32
03/06/2017 01:30:00,39,82.6369,22,45
03/06/2017 03:00:00,49,112.6111,21,45
03/06/2017 03:30:00,64,159.7357,21.7,45
03/06/2017 04:00:00,69,264.133,22,44.17
03/06/2017 04:30:00,65,319.5133,22,44
03/06/2017 05:00:00,60,313.9907,22,44.83
03/06/2017 05:30:00,36,244.0547,23.3,43.23
03/06/2017 06:00:00,34,120.1873,25.27,38.63
03/06/2017 06:30:00,52,105.3,24.03,41.37
03/06/2017 07:00:00,51,152.2847,24.8,40.17
03/06/2017 07:30:00,48,143.518,26.23,38.17
03/06/2017 08:00:00,58,131.8167,29.7,32.43
03/06/2017 08:30:00,57,178.7557,31.2,29.17
03/06/2017 09:00:00,70,196.396,27.97,32.03
03/06/2017 09:30:00,67,245.96,29.97,30.83
03/06/2017 10:00:00,72,285.6667,29.37,32.73
03/06/2017 10:30:00,72,290.6353,30.83,30.47
03/06/2017 11:00:00,77,311.538,29.63,31.63
03/06/2017 11:30:00,70,324.287,29.03,31.97
03/06/2017 12:00:00,78,232.65,28,39
03/06/2017 12:30:00,88,421.3436,26.64,34.09
03/06/2017 13:00:00,91,433.582,30,30.5
03/06/2017 13:30:00,95,517.4976,29.69,30
03/06/2017 14:30:00,97,580.6313,30.33,29.67
03/06/2017 15:00:00,102,544.394,30.03,29.77
03/06/2017 15:30:00,112,592.0677,28.1,30.9
03/06/2017 16:00:00,112,711.9017,28,31
03/06/2017 16:30:00,108,683.3597,28,31
03/06/2017 17:00:00,107,715.1677,27.6,31
03/06/2017 17:30:00,111,634.2647,26.47,32.03
03/06/2017 18:00:00,101,643.9193,25.83,35.1
03/06/2017 18:30:00,98,531.1647,24.77,37.33
03/06/2017 19:00:00,100,482.242,24,42.3
03/06/2017 19:30:00,100,485.8523,23.27,43.73
03/06/2017 20:00:00,94,515.1717,23.23,46.23
03/06/2017 20:30:00,87,441.8487,23.23,45.77
03/06/2017 21:00:00,89,466.611,23.47,40.67
03/06/2017 21:30:00,87,585.35,21,48
03/06/2017 22:00:00,85,619.6972,21,48.16
03/06/2017 22:30:00,83,584.046,21,48
03/06/2017 23:00:00,83,580.1003,21,47.67
03/06/2017 23:30:00,83,568.2887,21,48
04/06/2017 00:00:00,80,562.1313,21,47.97
04/06/2017 00:30:00,76,572.667,21,47.67
04/06/2017 01:30:00,75,541.8129,21,48
04/06/2017 02:00:00,75,494.4447,21,48
04/06/2017 02:30:00,61,450.1563,21,48
04/06/2017 03:00:00,59,354.6253,21,48
04/06/2017 03:30:00,61,312.7053,20.6,48.4
04/06/2017 04:00:00,63,319.7357,20,49
04/06/2017 04:30:00,64,353.6827,20,49
04/06/2017 05:00:00,54,362.7277,20,49
04/06/2017 05:30:00,74,275.1613,21.1,47.43
04/06/2017 06:00:00,78,312.529,25.57,38.8
04/06/2017 06:30:00,79,387.0913,24.7,36.67
04/06/2017 07:00:00,82,450.731,26.47,33.77
04/06/2017 07:30:00,48,419.0257,27.03,33.27
04/06/2017 08:00:00,63,235.662,28.17,31.13
04/06/2017 08:30:00,66,273.145,26.57,33.63
04/06/2017 09:00:00,60,290.2817,27.6,32.8
04/06/2017 09:30:00,66,298.0547,24,42.2
04/06/2017 10:00:00,73,263.1027,28.07,34
04/06/2017 10:30:00,91,312.1831,30.45,29.79
04/06/2017 11:00:00,76,486.142,30.03,29.8
04/06/2017 11:30:00,75,431.9793,27.13,32.73
04/06/2017 12:00:00,88,400.2473,25.7,35.63
04/06/2017 12:30:00,83,528.95,24,42
04/06/2017 13:00:00,90,522.8513,24.13,42.61
04/06/2017 13:30:00,95,559.2653,24.27,42.6
04/06/2017 14:00:00,97,618.487,24.6,41.43
04/06/2017 14:30:00,78,685.02,24,41
04/06/2017 15:00:00,62,583.3807,21.64,53.86
04/06/2017 15:30:00,71,382.27,21.23,65.57
04/06/2017 16:00:00,72,343.024,23.1,57.3
04/06/2017 16:30:00,68,430.3159,22.07,51.66
04/06/2017 17:00:00,72,392.1723,22,51.07
04/06/2017 17:30:00,77,390.386,22.5,49.77
04/06/2017 18:00:00,67,446.4627,22.43,48.3
04/06/2017 18:30:00,58,358.35,21,50
04/06/2017 19:00:00,51,294.665,21,50
04/06/2017 19:30:00,44,228.667,21,50.23
04/06/2017 20:00:00,53,190.4047,20.07,51.93
04/06/2017 20:30:00,55,226.2217,20,51.8
04/06/2017 21:00:00,37,247.1427,20,51.13
04/06/2017 21:30:00,14,163.1647,20.33,51.47
04/06/2017 22:00:00,3,73.78,20.97,54.27
04/06/2017 22:30:00,49,49.377,21,56.93
04/06/2017 23:00:00,57,180.7583,20.9,53.57
04/06/2017 23:30:00,63,295.6823,20.17,56.03
05/06/2017 00:00:00,63,392.4503,20,56.37
05/06/2017 00:30:00,57,459.9213,18.13,57.37
05/06/2017 01:00:00,50,408.9957,18,58
05/06/2017 01:30:00,40,292.1929,18,61.07
05/06/2017 02:00:00,33,224.701,18,64.03
05/06/2017 02:30:00,32,173.6053,18,67
05/06/2017 03:00:00,35,157.9693,18,67.73
05/06/2017 03:30:00,48,175.8473,17.43,68
05/06/2017 04:00:00,51,274.39,17,69.33
05/06/2017 04:30:00,48,335.6967,17,69
05/06/2017 05:00:00,49,339.9613,17,68.7
05/06/2017 05:30:00,40,310.8937,17,67.27
05/06/2017 06:00:00,40,234.2607,17.03,67.4
05/06/2017 06:30:00,35,206.82,18,68
05/06/2017 07:00:00,22,161.729,18,67.47
05/06/2017 07:30:00,26,105.5983,18,67
05/06/2017 08:00:00,30,111.0297,18,67
05/06/2017 08:30:00,26,111.5283,19,65.23
05/06/2017 09:00:00,29,101.3562,19.28,62.45
05/06/2017 09:30:00,35,117.61,20.6,56.27
05/06/2017 10:00:00,38,163.405,21,51.4
05/06/2017 10:30:00,41,191.627,21,50.03
05/06/2017 11:00:00,45,210.9927,21.87,48.6
05/06/2017 11:30:00,46,245.867,23.2,46.4
05/06/2017 12:00:00,56,235.184,24.8,44.07
05/06/2017 12:30:00,64,284.3187,27.1,36.03
05/06/2017 13:00:00,61,372.6647,26.97,34.1
05/06/2017 13:30:00,72,361.7303,27,33.67
05/06/2017 14:00:00,79,405.2887,27.87,33.73
05/06/2017 14:30:00,82,493.2143,28.13,33.17
05/06/2017 15:00:00,89,559.7687,25.97,34.23
05/06/2017 16:00:00,89,720.2924,24,36.65
05/06/2017 16:30:00,77,695.7117,23.7,36.3
05/06/2017 17:00:00,76,613.8207,24,36
05/06/2017 17:30:00,68,615.226,23.5,36
05/06/2017 18:00:00,63,553.946,22.43,36.57
05/06/2017 18:30:00,55,468.6117,22.7,36.07
05/06/2017 19:00:00,49,386.3677,22,36.9
05/06/2017 19:30:00,45,320.3903,21.07,37
05/06/2017 20:00:00,50,278.758,21,37
05/06/2017 20:30:00,67,306.7333,20.17,37.83
05/06/2017 21:00:00,71,467.893,20.8,37.83
05/06/2017 21:30:00,66,527.032,20.3,39.63
05/06/2017 22:00:00,60,478.1487,20,42.43
05/06/2017 22:30:00,68,401.2763,19.37,44.9
05/06/2017 23:00:00,72,482.0627,19.2,45.07
05/06/2017 23:30:00,70,555.4263,19.23,46
06/06/2017 00:00:00,63,550.3613,19,45.03
06/06/2017 00:30:00,69,478.1033,18.67,45.83
06/06/2017 01:00:00,66,492.9563,19,46
06/06/2017 01:30:00,60,483.9746,18,47.62
06/06/2017 02:00:00,71,449.369,18,47.5
06/06/2017 02:30:00,69,556.65,18.8,46.73
06/06/2017 03:00:00,64,579.589,19,46
06/06/2017 03:30:00,57,508.3453,19,46.77
06/06/2017 04:00:00,50,424.5467,18.6,48.83
06/06/2017 04:30:00,18,347.1333,18.73,49.97
06/06/2017 05:00:00,29,130.5893,18.07,52.57
06/06/2017 05:30:00,45,134.748,19.7,51.07
06/06/2017 06:00:00,40,146.84,25.67,41
06/06/2017 06:30:00,50,134.1643,30.2,29.67
06/06/2017 07:00:00,39,192.9053,30.57,29.67
06/06/2017 07:30:00,49,153.198,29.9,29.97
06/06/2017 08:00:00,50,170.531,30.37,29.67
06/06/2017 08:30:00,52,181.2053,31.27,29.1
06/06/2017 09:00:00,52,185.083,32.37,28.7
06/06/2017 09:30:00,61,161.6,34.6,27
06/06/2017 10:00:00,69,198.1263,33.07,28.27
06/06/2017 10:30:00,76,305.9447,30.93,29.43
06/06/2017 11:00:00,87,373.0807,30.03,29.97
06/06/2017 11:30:00,100,448.738,29.8,30
06/06/2017 12:00:00,103,500.729,30.07,29.93
06/06/2017 12:30:00,116,573.2333,29.73,30
06/06/2017 13:00:00,132,679.7723,28,31
06/06/2017 13:30:00,127,754.18,27,31
06/06/2017 14:00:00,103,770.079,26.69,31.31
06/06/2017 15:00:00,78,468.892,24.2,45.33
06/06/2017 15:30:00,75,464.004,24.2,45.53
06/06/2017 16:00:00,76,482.31,23,43
06/06/2017 16:30:00,71,461.17,23,42
06/06/2017 17:30:00,73,455.45,22,45
06/06/2017 18:00:00,59,488.71,21,45.94
06/06/2017 19:00:00,63,477.62,21,48
07/06/2017 06:30:00,62,424.644,21,45.3
07/06/2017 07:00:00,61,459.9347,21.83,44.03
07/06/2017 07:30:00,58,475.6347,21.27,44.13
07/06/2017 08:00:00,59,443.1,21,45
07/06/2017 08:30:00,66,469.0173,21,44.87
07/06/2017 09:00:00,66,538.57,21,44
07/06/2017 09:30:00,64,516.2408,21.04,44.38
07/06/2017 10:00:00,61,515.8623,21.2,44.73
07/06/2017 10:30:00,61,489.6333,20.77,45.17
07/06/2017 11:00:00,63,467.0567,21,45.03
07/06/2017 11:30:00,63,470.4833,21,45.17
07/06/2017 12:00:00,64,491.96,22,44
07/06/2017 12:30:00,70,466.0711,23.67,41.78
07/06/2017 13:00:00,74,563.13,24,40
07/06/2017 13:30:00,69,517.84,24,39
07/06/2017 14:00:00,72,534.68,22.94,40.75
07/06/2017 15:00:00,69,563.9283,22.08,43.58
07/06/2017 15:30:00,69,558.89,23,42
07/06/2017 16:00:00,67,539.2162,22.19,43.86
07/06/2017 16:30:00,62,507.6383,23.37,41.77
07/06/2017 17:30:00,58,483.4638,22,44.15
07/06/2017 18:00:00,57,455.45,21,45
07/06/2017 18:30:00,57,399.415,21,45.2
07/06/2017 19:00:00,52,420.25,20,48
07/06/2017 19:30:00,51,374.4446,19.88,49.23
07/06/2017 20:00:00,46,349.2517,19.07,51.83
07/06/2017 20:30:00,37,289.5303,19,53.07
07/06/2017 21:00:00,34,209.9713,18.37,54.63
07/06/2017 21:30:00,39,162.6207,18.03,56.33
07/06/2017 22:00:00,50,171.6433,18.9,58.07
07/06/2017 22:30:00,52,231.012,19.73,55.9
07/06/2017 23:00:00,56,259.6173,19.7,55.67
07/06/2017 23:30:00,64,298.1117,19.1,54.97
08/06/2017 00:00:00,63,362.8997,19,54.87
08/06/2017 00:30:00,60,370.6427,19.53,54
08/06/2017 01:00:00,60,361.3117,20,54
08/06/2017 01:30:00,54,317.7731,20,54
08/06/2017 02:00:00,56,302.9277,20,53.83
08/06/2017 02:30:00,58,304.4853,20,53.37
08/06/2017 03:00:00,57,303.8703,20,53
08/06/2017 03:30:00,40,289.1073,20.1,53.13
08/06/2017 04:00:00,22,205.067,20.13,53.87
08/06/2017 04:30:00,27,95.6493,20,54
08/06/2017 05:00:00,56,114.279,20.57,52.73
08/06/2017 05:30:00,47,244.972,21,50.57
08/06/2017 06:00:00,58,213.3383,22.63,47.8
08/06/2017 06:30:00,65,213.48,29.77,31.63
08/06/2017 07:00:00,62,259.0127,31.8,28.8
08/06/2017 07:30:00,57,283.5753,29.93,30.1
08/06/2017 08:00:00,56,245.9017,31.23,29.23
08/06/2017 08:30:00,60,261.922,30.53,29.57
08/06/2017 09:00:00,65,268.295,30.93,29.37
08/06/2017 09:30:00,73,277.537,32.47,28.53
08/06/2017 10:00:00,76,395.28,32,30
08/06/2017 10:30:00,78,413.272,30.3,30.6
08/06/2017 12:00:00,82,512.3767,28,33
08/06/2017 12:30:00,78,410.82,30,32
08/06/2017 13:00:00,77,502,29,31
08/06/2017 13:30:00,80,482.31,28,34
08/06/2017 14:00:00,81,482.4284,27.92,34.8
08/06/2017 14:30:00,80,531.9293,27.7,35.17
08/06/2017 15:00:00,78,537.15,25.11,39.33
08/06/2017 15:30:00,78,563.13,25,40
08/06/2017 16:00:00,74,561.1435,24,41.1
08/06/2017 16:30:00,77,544.51,24,40
08/06/2017 17:00:00,76,550.58,24,40
08/06/2017 17:30:00,68,493.61,24,41
08/06/2017 18:00:00,64,477.62,23,44
08/06/2017 18:30:00,64,462.4457,22.43,46.26
08/06/2017 19:00:00,49,445.9643,22,48.53
08/06/2017 19:30:00,52,332.4767,21.33,52.23
08/06/2017 20:00:00,62,333.2763,21,58.77
08/06/2017 20:30:00,63,406.118,21,60.97
08/06/2017 21:00:00,68,395.3583,21,61.63
08/06/2017 21:30:00,63,454.1683,21,62.63
08/06/2017 22:00:00,57,406.7563,20.1,64.27
08/06/2017 22:30:00,51,340.2447,20,64.47
08/06/2017 23:00:00,62,280.9817,20,62.5
08/06/2017 23:30:00,60,319.1538,20,61.07
09/06/2017 00:00:00,56,331.9723,20,61
09/06/2017 00:30:00,49,306.6583,19.4,60.8
09/06/2017 01:00:00,64,262.1523,19,60.43
09/06/2017 01:30:00,55,431.4623,20,59.15
09/06/2017 02:00:00,42,351.6403,19.47,58.47
09/06/2017 02:30:00,50,229.334,19,60
09/06/2017 03:00:00,55,259.7477,19.03,60.6
09/06/2017 03:30:00,60,300.5797,19.27,59.27
09/06/2017 04:00:00,53,352.049,20,55.5
09/06/2017 04:30:00,39,319.0067,20,54.1
09/06/2017 05:00:00,16,222.1607,20.17,53.9
09/06/2017 05:30:00,15,87.8397,19.87,55.9
09/06/2017 06:00:00,5,80.2,20,61.67
09/06/2017 06:30:00,7,47.982,20.3,60.73
09/06/2017 07:00:00,8,44.5167,20.47,58.77
09/06/2017 07:30:00,25,43.059,21.3,55.47
09/06/2017 08:00:00,35,55.7483,24.93,49.07
09/06/2017 08:30:00,48,75.884,31.57,29.67
09/06/2017 09:00:00,58,121.1147,31.27,29.1
09/06/2017 09:30:00,60,182.343,33.73,27.83
09/06/2017 10:00:00,40,227.9087,32.07,28.7
09/06/2017 11:00:00,63,205.73,27,33
09/06/2017 12:00:00,72,341.07,29.56,31.28
09/06/2017 12:30:00,82,369.805,29.6,31
09/06/2017 13:00:00,85,431.203,29.43,31
09/06/2017 13:30:00,91,461.0357,28.53,31.47
09/06/2017 14:00:00,90,532.3993,28.97,31.1
09/06/2017 14:30:00,89,543.0013,28.23,31.77
09/06/2017 15:30:00,80,519.7976,26.18,33.53
09/06/2017 16:00:00,77,508.2173,25.43,34.8
09/06/2017 16:30:00,77,482.414,25.07,36.5
09/06/2017 17:00:00,76,526.483,24.9,36.5
09/06/2017 17:30:00,70,519.2493,24.37,37.67
09/06/2017 18:00:00,65,467.657,24,39.97
09/06/2017 18:30:00,47,393.365,23.8,41.27
09/06/2017 19:00:00,40,248.3703,22.97,44.33
09/06/2017 19:30:00,37,198.8357,22,47.67
09/06/2017 20:00:00,36,168.6747,21.53,49.3
09/06/2017 20:30:00,27,148.927,21,50
09/06/2017 21:00:00,10,107.8167,21,50.63
09/06/2017 21:30:00,6,62.6007,20.87,51.13
09/06/2017 22:00:00,5,49.2483,20,52.4
09/06/2017 22:30:00,3,43.6247,20,53
09/06/2017 23:00:00,3,38.8547,20,53.67
09/06/2017 23:30:00,2,39.3577,20,54.13
10/06/2017 00:00:00,4,38.0323,19.77,55.13
10/06/2017 00:30:00,13,39.9293,19.73,55
10/06/2017 01:00:00,7,50.5823,19,54.43
10/06/2017 01:30:00,4,41.6546,19,55
10/06/2017 02:00:00,7,40.8213,19,55.53
10/06/2017 02:30:00,4,43.756,19,55.33
10/06/2017 03:00:00,2,41.157,18.67,55.53
10/06/2017 03:30:00,2,37.5923,18.43,57.03
10/06/2017 04:00:00,4,37.9267,18,59.3
10/06/2017 04:30:00,10,40.1827,18,59.83
10/06/2017 05:00:00,9,44.48,18.83,58.13
10/06/2017 05:30:00,8,40.7477,20.23,53.93
10/06/2017 06:00:00,23,36.7897,24.37,46.6
10/06/2017 06:30:00,35,50.232,29.83,31.6
10/06/2017 07:00:00,53,70.0403,31.6,28.93
10/06/2017 07:30:00,55,107.498,33.77,27.83
10/06/2017 08:00:00,66,108.9373,35.03,27
10/06/2017 08:30:00,86,140.8003,36.33,25.67
10/06/2017 09:00:00,94,308.3347,36.9,23.23
10/06/2017 09:30:00,79,458.2433,35.67,23.7
10/06/2017 10:00:00,84,368.958,35.77,23.77
10/06/2017 10:30:00,89,449.444,34.9,23.73
10/06/2017 11:00:00,99,536.229,33.27,24.13
10/06/2017 12:00:00,99,695.6569,32.69,25.19
10/06/2017 12:30:00,99,675.0583,32.43,25.27
10/06/2017 13:00:00,109,656.0123,31.93,26.87
10/06/2017 13:30:00,117,676.9893,31.03,27.9
10/06/2017 14:00:00,101,663.6088,33.13,27.5
10/06/2017 14:30:00,95,659.01,32.5,27.93
10/06/2017 15:00:00,92,670.2483,29.1,29.37
10/06/2017 15:30:00,85,694.59,28,31
10/06/2017 16:00:00,88,609.7423,27.32,31
10/06/2017 16:30:00,89,617.0217,26.5,31.5
10/06/2017 17:00:00,84,649.462,26.23,31.77
10/06/2017 17:30:00,79,595.3113,26,32.07
10/06/2017 18:00:00,71,552.3083,25.37,32.57
10/06/2017 18:30:00,65,438.666,24.87,33.37
10/06/2017 19:00:00,61,363.4353,24,38.43
10/06/2017 19:30:00,56,331.017,23.5,44.2
10/06/2017 20:00:00,54,279.7017,23,46.73
10/06/2017 20:30:00,40,240.107,22.2,47.8
10/06/2017 21:00:00,24,143.1067,21.67,48.8
10/06/2017 21:30:00,10,83.874,21.23,48.43
10/06/2017 22:00:00,3,55.6693,21,47.97
10/06/2017 22:30:00,2,42.303,21,45.6
10/06/2017 23:00:00,3,38.9497,21,42.43
10/06/2017 23:30:00,4,38.2037,21,42.13
11/06/2017 00:00:00,14,38.8547,21,42
11/06/2017 00:30:00,27,52.7172,21,40.93
11/06/2017 01:00:00,28,82.7417,21,37.87
11/06/2017 01:30:00,12,96.7225,21,37
11/06/2017 02:00:00,4,60.6713,21,37
11/06/2017 02:30:00,4,40.9073,20.27,38.23
11/06/2017 03:00:00,34,36.8643,20,39.63
11/06/2017 03:30:00,21,98.863,20.7,37.8
11/06/2017 04:00:00,9,75.9857,20.27,38
11/06/2017 04:30:00,12,48.783,20.17,38.4
11/06/2017 05:00:00,18,48.033,20.3,38.4
11/06/2017 05:30:00,15,52.8077,21.23,37.07
11/06/2017 06:00:00,26,41.5837,27.53,32.4
11/06/2017 06:30:00,35,57.993,33.07,26.73
11/06/2017 07:00:00,50,57.54,35.83,23.33
11/06/2017 07:30:00,62,100.1167,35.97,23
11/06/2017 08:00:00,77,149.2437,37.07,22.33
11/06/2017 08:30:00,85,187.7867,37.63,22.2
11/06/2017 09:00:00,85,230.9143,37.93,21.93
11/06/2017 09:30:00,49,281.876,38.37,21.63
11/06/2017 10:00:00,53,118.77,37.87,22.47
11/06/2017 10:30:00,72,110.9883,37.37,22.67
11/06/2017 11:00:00,84,172.1837,36.13,22.97
11/06/2017 11:30:00,97,209.1543,34.8,23.43
11/06/2017 12:00:00,109,420.0157,34.37,23.7
11/06/2017 12:30:00,117,598.6783,34.57,23.53
11/06/2017 13:30:00,124,730.777,33.1,24.3
11/06/2017 14:00:00,112,714.0157,34.63,24.2
11/06/2017 14:30:00,101,693.2293,35.4,23.47
11/06/2017 15:00:00,99,739.1873,32.13,24.23
11/06/2017 16:00:00,88,699.238,29.85,25.55
11/06/2017 16:30:00,87,693.6147,29.17,25.7
11/06/2017 17:00:00,87,664.4817,28.13,26.77
11/06/2017 17:30:00,82,701.726,27.97,26.73
11/06/2017 18:00:00,76,594.2427,27.37,28.3
11/06/2017 18:30:00,68,513.7497,26.47,31.53
11/06/2017 19:00:00,57,396.0457,25.73,32.57
11/06/2017 19:30:00,61,285.4997,24.5,33.5
11/06/2017 20:00:00,48,284.7947,23.93,33.27
11/06/2017 20:30:00,36,196.8067,23.03,35.3
11/06/2017 21:00:00,14,114.9413,22.1,40.47
11/06/2017 21:30:00,9,61.7638,22,40.14
11/06/2017 22:00:00,6,53.1183,22,36.43
11/06/2017 22:30:00,11,46.169,22,34.77
11/06/2017 23:00:00,11,47.3153,22,34
11/06/2017 23:30:00,11,45.8633,22,34.8
12/06/2017 00:00:00,7,43.926,22,35
12/06/2017 00:30:00,13,40.0137,22,35
12/06/2017 01:00:00,14,45.9403,22,35
12/06/2017 01:30:00,23,49.8423,21.08,34.23
12/06/2017 02:00:00,35,68.9223,21.6,34
12/06/2017 02:30:00,26,95.5273,21,34
12/06/2017 03:00:00,25,77.6073,21,34
12/06/2017 03:30:00,18,71.9873,21,34
12/06/2017 04:00:00,8,58.79,21,34
12/06/2017 04:30:00,4,43.906,21,34
12/06/2017 05:00:00,4,37.3333,21,34.43
12/06/2017 05:30:00,6,34.3527,21.67,34.93
12/06/2017 06:00:00,7,30.6283,28.37,30.9
12/06/2017 06:30:00,11,28.7807,33.23,27.9
12/06/2017 07:00:00,27,34.9873,34.87,25.3
12/06/2017 07:30:00,34,49.5407,36.77,22.57
12/06/2017 08:00:00,55,71.1,36,22.71
12/06/2017 08:30:00,66,113.6227,36.47,23.4
12/06/2017 09:00:00,74,183.3847,37.1,23.43
12/06/2017 10:30:00,62,214.56,36,25
12/06/2017 11:00:00,69,271.3617,33.72,24.86
12/06/2017 11:30:00,86,331.33,32,25
12/06/2017 12:00:00,92,355.71,33,24
12/06/2017 12:30:00,93,420.25,33,24
12/06/2017 13:00:00,88,372.09,33,26
12/06/2017 13:30:00,86,433.6294,32.72,24.28
12/06/2017 14:00:00,85,539.1307,32.53,24.7
12/06/2017 14:30:00,96,527.06,34,26
12/06/2017 15:00:00,96,535.8858,29.96,26.04
12/06/2017 16:00:00,99,435.0062,28,31
12/06/2017 16:30:00,111,448.5383,28.13,30.87
12/06/2017 17:00:00,122,487.09,28,31
12/06/2017 17:30:00,116,549.826,27.9,31
12/06/2017 18:00:00,105,604.886,27.9,31
12/06/2017 18:30:00,101,581.8023,27.4,31
12/06/2017 19:00:00,82,541.8543,26.8,31.3
12/06/2017 19:30:00,80,362.8637,25.77,32.1
12/06/2017 20:00:00,69,302.3783,24.73,34.27
12/06/2017 20:30:00,65,312.8283,25.17,34.8
12/06/2017 21:00:00,61,259.6607,24.3,34.23
12/06/2017 21:30:00,56,213.2497,24,34.9
12/06/2017 22:00:00,26,167.537,23.13,35
12/06/2017 22:30:00,19,75.73,23.03,35.9
12/06/2017 23:00:00,20,56.51,23,37
12/06/2017 23:30:00,16,51.715,23,36.9
13/06/2017 00:00:00,19,44.0553,22.17,37.83
13/06/2017 00:30:00,19,45.1873,22.07,37.6
13/06/2017 01:00:00,23,46.5593,22,37.47
13/06/2017 01:30:00,33,50.3962,22,37
13/06/2017 02:00:00,26,62.8907,22,36.8
13/06/2017 02:30:00,15,59.4913,22,35.83
13/06/2017 03:00:00,16,47.4207,22,35.07
13/06/2017 03:30:00,7,47.762,22,35.03
13/06/2017 04:00:00,5,38.2203,21.53,35.83
13/06/2017 04:30:00,4,35.2113,21,36
13/06/2017 05:00:00,4,32.266,21.67,36.2
13/06/2017 05:30:00,6,31.0533,22.53,36.53
13/06/2017 06:00:00,9,28.2303,29.5,30.97
13/06/2017 06:30:00,12,27.4953,35.23,26.67
13/06/2017 07:00:00,16,28.448,34.53,27.07
13/06/2017 07:30:00,31,29.5217,36.13,25.37
13/06/2017 08:00:00,58,41.9873,37.17,24.13
13/06/2017 09:00:00,77,176.4006,38.28,22.94
13/06/2017 09:30:00,86,216.518,37.7,23.17
13/06/2017 10:00:00,101,255.836,38.13,23.57
13/06/2017 11:00:00,94,458.29,36,25
13/06/2017 11:30:00,99,455.45,35,25
13/06/2017 12:00:00,97,508.3462,34.73,24.27
13/06/2017 12:30:00,98,530.85,35,23
13/06/2017 13:00:00,99,525.19,35,23
13/06/2017 13:30:00,102,550.58,35,23
13/06/2017 14:00:00,104,550.58,34,26
13/06/2017 15:00:00,96,640.85,30,25
13/06/2017 16:00:00,89,622.3695,29.89,26.21
13/06/2017 16:30:00,85,547.12,29.8,27.77
13/06/2017 17:00:00,83,464.7823,29,29.77
13/06/2017 17:30:00,75,477.0707,28.33,30.6
13/06/2017 18:00:00,82,407.8563,27.7,30.97
13/06/2017 18:30:00,79,442.5337,27.2,31
13/06/2017 19:00:00,76,416.293,26.7,31.3
13/06/2017 19:30:00,96,361.8373,25.63,32.4
13/06/2017 20:00:00,82,411.8373,24.2,40.53
13/06/2017 20:30:00,74,380.4127,24,45.53
13/06/2017 21:00:00,66,327.1363,24,45.67
13/06/2017 21:30:00,60,300.2617,23.9,47.27
13/06/2017 22:00:00,34,231.423,23.07,46.8
13/06/2017 22:30:00,42,111.477,22.87,46.2
13/06/2017 23:00:00,41,110.8607,22.03,46.53
13/06/2017 23:30:00,40,99.166,22,45.4
14/06/2017 00:00:00,36,89.911,22,44.4
14/06/2017 00:30:00,45,78.7347,22,44.63
14/06/2017 01:30:00,30,83.352,22,44
14/06/2017 02:00:00,28,71.9867,22,43.8
14/06/2017 02:30:00,18,63.1787,22,43.97
14/06/2017 03:00:00,25,49.0173,21.77,44
14/06/2017 03:30:00,14,50.6133,21.6,44
14/06/2017 04:00:00,2,40.959,21.27,44.53
14/06/2017 04:30:00,3,30.7733,21.17,45
14/06/2017 05:30:00,4,30.1082,23.65,42.71
14/06/2017 06:00:00,10,29.0093,28.13,35.33
14/06/2017 06:30:00,74,39.7073,34.63,26.37
14/06/2017 07:30:00,95,298.4956,39.69,20.94
14/06/2017 08:00:00,88,366.0776,40.21,20.62
14/06/2017 09:00:00,84,244.4045,37.25,22
14/06/2017 09:30:00,87,253.01,37,24
14/06/2017 11:30:00,106,473.02,36,24
14/06/2017 12:30:00,109,528.95,36,23
14/06/2017 13:00:00,108,580.77,35,23
14/06/2017 13:30:00,110,592.35,35,23
14/06/2017 14:00:00,111,619.51,35,23
14/06/2017 14:30:00,110,592.35,36,24
14/06/2017 15:30:00,103,672.67,32,25
14/06/2017 16:00:00,104,635.38,32,25
14/06/2017 16:30:00,102,630,31,24
14/06/2017 17:00:00,96,597.11,30,25
14/06/2017 17:30:00,87,603.761,30.43,25.2
14/06/2017 18:00:00,78,543.7927,30,25.67
14/06/2017 18:30:00,68,441.6027,29.4,25.6
14/06/2017 19:00:00,76,326.1777,28.13,26.43
14/06/2017 19:30:00,75,385.6387,27.2,27
14/06/2017 20:00:00,60,368.7783,26,30.47
14/06/2017 20:30:00,42,250.2893,25.23,32
14/06/2017 21:00:00,19,131.4983,25,32
14/06/2017 21:30:00,39,68.7603,24.27,32.73
14/06/2017 22:00:00,29,83.449,24,33
14/06/2017 22:30:00,41,65.0697,24,33
14/06/2017 23:00:00,36,86.646,24,33
14/06/2017 23:30:00,31,80.3277,24,33
15/06/2017 00:00:00,31,71.5063,24,33
15/06/2017 00:30:00,32,69.1157,23.77,33
15/06/2017 01:00:00,21,62.951,23,33
15/06/2017 01:30:00,15,43.7708,23,33
15/06/2017 02:30:00,37,55.7107,22,34
15/06/2017 03:00:00,46,71.3567,22,34
15/06/2017 03:30:00,31,93.422,22,34
15/06/2017 04:00:00,13,69.854,22,34
15/06/2017 04:30:00,33,47.78,22,34
15/06/2017 05:00:00,10,64.6337,22.13,33.87
15/06/2017 05:30:00,6,39.3353,23.53,33
15/06/2017 06:00:00,9,30.8413,28.63,30.23
15/06/2017 06:30:00,12,30.935,33.9,26.37
15/06/2017 07:00:00,35,41.58,37,22
